"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"In Da Club","2003-02-06","N/A","Hip Hop","N/A","N/A","50 Cent","N/A","N/A","N/A","N/A","127","N/A","N/A","N/A","N/A","548725604.96","N/A","N/A","N/A","299423983","2089914845","N/A","N/A","N/A","419366661","3334796330","N/A","N/A","N/A","161009","N/A","N/A","N/A","N/A","742414","4743108","N/A","N/A","N/A","N/A","N/A"
"Not Like Us","2024-05-03","N/A","Hip Hop","N/A","N/A","Kendrick Lamar","N/A","N/A","N/A","N/A","130","N/A","N/A","N/A","N/A","546597064.225","N/A","N/A","N/A","460234907","1891936385","N/A","N/A","N/A","191081603","758316454","N/A","N/A","N/A","206876","N/A","N/A","N/A","N/A","4878844","28672315","N/A","N/A","N/A","373235","7216444"
"Raindance (feat. Tems)","2025-10-23","N/A","Hip Hop","N/A","N/A","Dave, Tems","N/A","N/A","N/A","N/A","133","N/A","N/A","N/A","N/A","545806407.46","N/A","N/A","N/A","412028186","419379976","N/A","N/A","N/A","95038321","109049702","N/A","N/A","N/A","124902","N/A","N/A","N/A","N/A","5264765","5315030","N/A","N/A","N/A","N/A","N/A"
"Mockingbird","2004-11-12","N/A","Hip Hop","N/A","N/A","Eminem","N/A","N/A","N/A","N/A","151","N/A","N/A","N/A","N/A","521263317.675","N/A","N/A","N/A","362583423","2443660284","N/A","N/A","N/A","354935846","1937785136","N/A","N/A","N/A","28015","N/A","N/A","N/A","N/A","2513374","21304655","N/A","N/A","N/A","N/A","N/A"
"FE!N (feat. Playboi Carti)","2023-07-26","N/A","Hip Hop","N/A","N/A","Travis Scott, Playboi Carti","N/A","N/A","N/A","N/A","168","N/A","N/A","N/A","N/A","505016484.07000005","N/A","N/A","N/A","289966294","1562965017","N/A","N/A","N/A","174488444","545832566","N/A","N/A","N/A","7784","N/A","N/A","N/A","N/A","3720002","26467524","N/A","N/A","N/A","N/A","N/A"
"Low (feat. T-Pain)","2007-11-06","N/A","Hip Hop","N/A","N/A","Flo Rida, T-Pain","N/A","N/A","N/A","N/A","177","N/A","N/A","N/A","N/A","493736158.8750001","N/A","N/A","N/A","297996078","1564547375","N/A","N/A","N/A","70214649","852184609","N/A","N/A","N/A","113475","N/A","N/A","N/A","N/A","1920543","10418467","N/A","N/A","N/A","43898","14472341"
"Can't Hold Us (feat. Ray Dalton)","2012-10-09","N/A","Hip Hop","N/A","N/A","Macklemore, Ryan Lewis, Ray Dalton, Macklemore & Ryan Lewis","N/A","N/A","N/A","N/A","187","N/A","N/A","N/A","N/A","482941087.1","N/A","N/A","N/A","424057487","3274439469","N/A","N/A","N/A","130361794","2170995979","N/A","N/A","N/A","191472","N/A","N/A","N/A","N/A","753317","2612490","N/A","N/A","N/A","0","30714844"
"Still D.R.E.","1999-11-16","N/A","Hip Hop","N/A","N/A","Dr. Dre, Snoop Dogg","N/A","N/A","N/A","N/A","195","N/A","N/A","N/A","N/A","477517733.11","N/A","N/A","N/A","222855784","1866901851","N/A","N/A","N/A","216671007","2571845312","N/A","N/A","N/A","94403","N/A","N/A","N/A","N/A","22639","139034","N/A","N/A","N/A","26774","11857714"
"I Had Some Help (Feat. Morgan Wallen)","2024-05-10","N/A","Hip Hop","N/A","N/A","Post Malone, Morgan Wallen","N/A","N/A","N/A","N/A","197","N/A","N/A","N/A","N/A","475090978.46","N/A","N/A","N/A","410474496","1447639133","N/A","N/A","N/A","68040135","259583007","N/A","N/A","N/A","382608","N/A","N/A","N/A","N/A","1597051","7441988","N/A","N/A","N/A","N/A","N/A"
"Lose Yourself - From "8 Mile" Soundtrack","2004-01-01","N/A","Hip Hop","N/A","N/A","Eminem","N/A","N/A","N/A","N/A","208","N/A","N/A","N/A","N/A","463343506.945","N/A","N/A","N/A","325371316","2862278706","N/A","N/A","N/A","269079956","2544696540","N/A","N/A","N/A","141154","N/A","N/A","N/A","N/A","2246688","21220490","N/A","N/A","N/A","21634","11504705"
"No Hands (feat. Roscoe Dash & Wale)","2010-09-06","N/A","Hip Hop","N/A","N/A","Waka Flocka Flame, Roscoe Dash, Wale","N/A","N/A","N/A","N/A","218","N/A","N/A","N/A","N/A","457171356.40999997","N/A","N/A","N/A","247356459","1016775798","N/A","N/A","N/A","89151184","518309464","N/A","N/A","N/A","9145","N/A","N/A","N/A","N/A","2984855","70713940","N/A","N/A","N/A","N/A","N/A"
"Yeah! (feat. Lil Jon & Ludacris)","2004-03-23","N/A","Hip Hop","N/A","N/A","Usher, Lil Jon, Ludacris","N/A","N/A","N/A","N/A","226","N/A","N/A","N/A","N/A","449556821.69499993","N/A","N/A","N/A","344267736","1992021288","N/A","N/A","N/A","149195491","1357208294","N/A","N/A","N/A","207742","N/A","N/A","N/A","N/A","15041","21607","N/A","N/A","N/A","N/A","N/A"
"See You Again (feat. Kali Uchis)","2017-07-21","N/A","Hip Hop","N/A","N/A","Tyler, the Creator, Kali Uchis","N/A","N/A","N/A","N/A","239","N/A","N/A","N/A","N/A","442796682.18","N/A","N/A","N/A","542727071","2868860436","N/A","N/A","N/A","138372043","649520817","N/A","N/A","N/A","13451","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22350","3948860"
"Unforgettable","2017-07-14","N/A","Hip Hop","N/A","N/A","French Montana, Swae Lee","N/A","N/A","N/A","N/A","255","N/A","N/A","N/A","N/A","434556922.16","N/A","N/A","N/A","376301906","2860850786","N/A","N/A","N/A","217039213","2684450869","N/A","N/A","N/A","155383","N/A","N/A","N/A","N/A","525305","2595698","N/A","N/A","N/A","0","16958568"
"Dilemma","2002-06-25","N/A","Hip Hop","N/A","N/A","Nelly, Kelly Rowland","N/A","N/A","N/A","N/A","274","N/A","N/A","N/A","N/A","419134037.16999996","N/A","N/A","N/A","183289271","1192775823","N/A","N/A","N/A","105678571","1921549884","N/A","N/A","N/A","174458","N/A","N/A","N/A","N/A","1478607","15490704","N/A","N/A","N/A","26405","12378434"
"No Pole","2023-02-28","N/A","Hip Hop","N/A","N/A","Don Toliver","N/A","N/A","N/A","N/A","276","N/A","N/A","N/A","N/A","418801174.45","N/A","N/A","N/A","459915422","843910745","N/A","N/A","N/A","114052217","171596738","N/A","N/A","N/A","25098","N/A","N/A","N/A","N/A","6648781","14533899","N/A","N/A","N/A","49383","1743289"
"Smack That","2006-01-01","N/A","Hip Hop","N/A","N/A","Akon, Eminem","N/A","N/A","N/A","N/A","284","N/A","N/A","N/A","N/A","413544720.725","N/A","N/A","N/A","309615309","1643932069","N/A","N/A","N/A","284414407","2005828063","N/A","N/A","N/A","64729","N/A","N/A","N/A","N/A","629725","3663228","N/A","N/A","N/A","N/A","N/A"
"YO y TÚ","2025-06-11","N/A","Hip Hop","N/A","N/A","Ovy On the drums, Quevedo, Beéle","N/A","N/A","N/A","N/A","288","N/A","N/A","N/A","N/A","411325197.71500003","N/A","N/A","N/A","414820950","418010340","N/A","N/A","N/A","94498029","94789464","N/A","N/A","N/A","58315","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"rockstar (feat. 21 Savage)","2018-04-27","N/A","Hip Hop","N/A","N/A","Post Malone, 21 Savage","N/A","N/A","N/A","N/A","291","N/A","N/A","N/A","N/A","408099529.64","N/A","N/A","N/A","195105488","3358670561","N/A","N/A","N/A","82697980","2178849059","N/A","N/A","N/A","131976","N/A","N/A","N/A","N/A","2636230","215661755","N/A","N/A","N/A","4603","20111416"
"Haseen","2025-02-23","N/A","Hip Hop","N/A","N/A","Talwiinder, NDS, Rippy Grewal","N/A","N/A","N/A","N/A","303","N/A","N/A","N/A","N/A","401524909.66","N/A","N/A","N/A","227803037","234677079","N/A","N/A","N/A","231656261","233654539","N/A","N/A","N/A","975","N/A","N/A","N/A","N/A","22495","32136","N/A","N/A","N/A","N/A","N/A"
"NOKIA","2025-02-13","N/A","Hip Hop","N/A","N/A","Drake","N/A","N/A","N/A","N/A","307","N/A","N/A","N/A","N/A","400140939.18499994","N/A","N/A","N/A","389826178","587070327","N/A","N/A","N/A","115948525","147004429","N/A","N/A","N/A","238007","N/A","N/A","N/A","N/A","8353078","11330825","N/A","N/A","N/A","0","655749"
"TU VAS SIN (fav)","2025-06-19","N/A","Hip Hop","N/A","N/A","Rels B","N/A","N/A","N/A","N/A","311","N/A","N/A","N/A","N/A","397305087.48999995","N/A","N/A","N/A","344002941","449120882","N/A","N/A","N/A","135281983","135494467","N/A","N/A","N/A","89399","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Another Love","2012-01-01","N/A","Hip Hop","N/A","N/A","antichristtqwe, lusttqwe","N/A","N/A","N/A","N/A","335","N/A","N/A","N/A","N/A","383685903.2","N/A","N/A","N/A","511304213","3506062638","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","29108704"
"Yerinde Dur","2025-06-27","N/A","Hip Hop","N/A","N/A","Sefo, Demet Akalın","N/A","N/A","N/A","N/A","443","N/A","N/A","N/A","N/A","347335013.935","N/A","N/A","N/A","101224586","102112406","N/A","N/A","N/A","274287995","280037349","N/A","N/A","N/A","15604","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Show Me Love","2025-02-07","N/A","Hip Hop","N/A","N/A","WizTheMc, bees & honey","N/A","N/A","N/A","N/A","447","N/A","N/A","N/A","N/A","346567756.945","N/A","N/A","N/A","455056653","590371270","N/A","N/A","N/A","13428466","13998249","N/A","N/A","N/A","10050","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"XO Tour Llif3","2017-08-24","N/A","Hip Hop","N/A","N/A","Lil Uzi Vert","N/A","N/A","N/A","N/A","459","N/A","N/A","N/A","N/A","344078423.755","N/A","N/A","N/A","407703656","2502392654","N/A","N/A","N/A","39398024","806785600","N/A","N/A","N/A","38317","N/A","N/A","N/A","N/A","2798306","271409411","N/A","N/A","N/A","20864","6243702"
"tv off (feat. lefty gunplay)","2024-11-21","N/A","Hip Hop","N/A","N/A","Kendrick Lamar, Lefty Gunplay","N/A","N/A","N/A","N/A","510","N/A","N/A","N/A","N/A","327615906.79499996","N/A","N/A","N/A","341758863","855131434","N/A","N/A","N/A","60693395","149892848","N/A","N/A","N/A","81416","N/A","N/A","N/A","N/A","5601169","15643737","N/A","N/A","N/A","90195","2023725"
"Can't Hold Us - feat. Ray Dalton","2012-10-09","N/A","Hip Hop","N/A","N/A","Macklemore & Ryan Lewis, Ray Dalton, Macklemore, Ryan Lewis","N/A","N/A","N/A","N/A","527","N/A","N/A","N/A","N/A","323606671.58000004","N/A","N/A","N/A","425452595","2329570603","N/A","N/A","N/A","1125351","111976134","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","311952","1084700","N/A","N/A","N/A","N/A","N/A"
"Anxiety","2025-03-04","N/A","Hip Hop","N/A","N/A","Doechii","N/A","N/A","N/A","N/A","530","N/A","N/A","N/A","N/A","322964710.67999995","N/A","N/A","N/A","316266267","540425947","N/A","N/A","N/A","118562955","175115630","N/A","N/A","N/A","95207","N/A","N/A","N/A","N/A","2149738","3353107","N/A","N/A","N/A","N/A","N/A"
"Love Me","2013-01-01","N/A","Hip Hop","N/A","N/A","Lil Wayne, Drake, Future","N/A","N/A","N/A","N/A","544","N/A","N/A","N/A","N/A","318361511.925","N/A","N/A","N/A","352924686","1405397646","N/A","N/A","N/A","139918457","996428059","N/A","N/A","N/A","5066","N/A","N/A","N/A","N/A","4582705","34565345","N/A","N/A","N/A","N/A","N/A"
"Ms. Jackson","2000-10-24","N/A","Hip Hop","N/A","N/A","OutKast","N/A","N/A","N/A","N/A","546","N/A","N/A","N/A","N/A","318133231.13","N/A","N/A","N/A","92376968","1534455076","N/A","N/A","N/A","34595220","425924673","N/A","N/A","N/A","113882","N/A","N/A","N/A","N/A","95863","5945532","N/A","N/A","N/A","N/A","N/A"
"Moonlight","2018-03-16","N/A","Hip Hop","N/A","N/A","XXXTENTACION","N/A","N/A","N/A","N/A","547","N/A","N/A","N/A","N/A","318035344.74","N/A","N/A","N/A","246237182","2354042650","N/A","N/A","N/A","190600179","1943538677","N/A","N/A","N/A","12566","N/A","N/A","N/A","N/A","3863889","88904019","N/A","N/A","N/A","5796","3952871"
"nope your too late i died","2024-10-20","N/A","Hip Hop","N/A","N/A","wifiskeleton, i wanna be a jack-o-lantern","N/A","N/A","N/A","N/A","570","N/A","N/A","N/A","N/A","311538150.96","N/A","N/A","N/A","395878917","478698652","N/A","N/A","N/A","950019","951352","N/A","N/A","N/A","949","N/A","N/A","N/A","N/A","3278252","3288600","N/A","N/A","N/A","0","86620"
"The Real Slim Shady","2000-05-23","N/A","Hip Hop","N/A","N/A","Eminem","N/A","N/A","N/A","N/A","577","N/A","N/A","N/A","N/A","310304354.115","N/A","N/A","N/A","262166031","2431653387","N/A","N/A","N/A","162306091","1619362394","N/A","N/A","N/A","99916","N/A","N/A","N/A","N/A","146564","1438147","N/A","N/A","N/A","11788","7285891"
"Sugar On My Tongue","2025-07-20","N/A","Hip Hop","N/A","N/A","Tyler, the Creator","N/A","N/A","N/A","N/A","592","N/A","N/A","N/A","N/A","305771936.86","N/A","N/A","N/A","333653233","352512387","N/A","N/A","N/A","26136044","31796475","N/A","N/A","N/A","110503","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Down","2009-01-01","N/A","Hip Hop","N/A","N/A","Jay Sean, Lil Wayne","N/A","N/A","N/A","N/A","625","N/A","N/A","N/A","N/A","299262650.86499995","N/A","N/A","N/A","155322741","997761532","N/A","N/A","N/A","43049465","675347206","N/A","N/A","N/A","88033","N/A","N/A","N/A","N/A","457612","2098057","N/A","N/A","N/A","N/A","N/A"
"goosebumps","2016-09-15","N/A","Hip Hop","N/A","N/A","Travis Scott","N/A","N/A","N/A","N/A","641","N/A","N/A","N/A","N/A","295541476.02","N/A","N/A","N/A","287718048","3100062613","N/A","N/A","N/A","75872125","1200524326","N/A","N/A","N/A","68481","N/A","N/A","N/A","N/A","81120","83789","N/A","N/A","N/A","0","8588317"
"Nights Like This (Tik Tok)","2024-11-24","N/A","Hip Hop","N/A","N/A","shahi77","N/A","N/A","N/A","N/A","642","N/A","N/A","N/A","N/A","295328550.7","N/A","N/A","N/A","396531779","1002741737","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"nuts","2015-12-02","N/A","Hip Hop","N/A","N/A","Lil Peep, rainy bear","N/A","N/A","N/A","N/A","646","N/A","N/A","N/A","N/A","294623663.96500003","N/A","N/A","N/A","328606761","967624888","N/A","N/A","N/A","16994196","46484386","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","18902182","96927813","N/A","N/A","N/A","0","1693647"
"God's Plan","2018-06-29","N/A","Hip Hop","N/A","N/A","Drake","N/A","N/A","N/A","N/A","659","N/A","N/A","N/A","N/A","293047191.88","N/A","N/A","N/A","276545208","3035259639","N/A","N/A","N/A","166664122","2437666586","N/A","N/A","N/A","80151","N/A","N/A","N/A","N/A","411247","16003876","N/A","N/A","N/A","0","10120549"
"Hey Ya! - Radio Mix","2003-01-01","N/A","Hip Hop","N/A","N/A","OutKast","N/A","N/A","N/A","N/A","683","N/A","N/A","N/A","N/A","286866897.195","N/A","N/A","N/A","239489876","1835686535","N/A","N/A","N/A","36784337","807554104","N/A","N/A","N/A","234994","N/A","N/A","N/A","N/A","481073","1593902","N/A","N/A","N/A","N/A","N/A"
"The Box","2019-12-06","N/A","Hip Hop","N/A","N/A","Roddy Ricch","N/A","N/A","N/A","N/A","692","N/A","N/A","N/A","N/A","285084885.185","N/A","N/A","N/A","207276332","2355103307","N/A","N/A","N/A","192772110","2000569575","N/A","N/A","N/A","48550","N/A","N/A","N/A","N/A","4703600","178178664","N/A","N/A","N/A","0","12963093"
"Lucid Dreams","2018-05-04","N/A","Hip Hop","N/A","N/A","Juice WRLD","N/A","N/A","N/A","N/A","698","N/A","N/A","N/A","N/A","283289595.64000005","N/A","N/A","N/A","239078109","3104583188","N/A","N/A","N/A","99233662","1709836729","N/A","N/A","N/A","56731","N/A","N/A","N/A","N/A","4498337","268292053","N/A","N/A","N/A","8276","9895737"
"HIGHEST IN THE ROOM","2019-10-04","N/A","Hip Hop","N/A","N/A","Travis Scott","N/A","N/A","N/A","N/A","705","N/A","N/A","N/A","N/A","282271976.77500004","N/A","N/A","N/A","250650665","2250154100","N/A","N/A","N/A","149020341","1351538264","N/A","N/A","N/A","38263","N/A","N/A","N/A","N/A","4339273","65839298","N/A","N/A","N/A","0","5770929"
"Passionfruit","2017-03-18","N/A","Hip Hop","N/A","N/A","Drake","N/A","N/A","N/A","N/A","707","N/A","N/A","N/A","N/A","282207153.5799999","N/A","N/A","N/A","343708168","2187375436","N/A","N/A","N/A","94920026","621335873","N/A","N/A","N/A","33074","N/A","N/A","N/A","N/A","655745","8820907","N/A","N/A","N/A","0","5440266"
"blue","2024-08-01","N/A","Hip Hop","N/A","N/A","yung kai","N/A","N/A","N/A","N/A","711","N/A","N/A","N/A","N/A","281419818.1","N/A","N/A","N/A","383345515","795930829","N/A","N/A","N/A","14866581","51164661","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Headlines","2011-01-01","N/A","Hip Hop","N/A","N/A","Drake","N/A","N/A","N/A","N/A","712","N/A","N/A","N/A","N/A","281265513.02500004","N/A","N/A","N/A","323586406","1117353239","N/A","N/A","N/A","59390965","422536522","N/A","N/A","N/A","10433","N/A","N/A","N/A","N/A","4241864","25844586","N/A","N/A","N/A","N/A","N/A"
"Thunderstruck","2024-01-21","N/A","Hip Hop","N/A","N/A","Kateria","N/A","N/A","N/A","N/A","719","N/A","N/A","N/A","N/A","280579064.1","N/A","N/A","N/A","369826230","2188173138","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HUMBLE.","2017-04-13","N/A","Hip Hop","N/A","N/A","Kendrick Lamar","N/A","N/A","N/A","N/A","748","N/A","N/A","N/A","N/A","276549048.59999996","N/A","N/A","N/A","280223978","2889462883","N/A","N/A","N/A","54119437","1140734111","N/A","N/A","N/A","72439","N/A","N/A","N/A","N/A","421923","16579741","N/A","N/A","N/A","23500","8881793"
"I Got 5 On It","1995-07-04","N/A","Hip Hop","N/A","N/A","Luniz, Michael Marshall","N/A","N/A","N/A","N/A","762","N/A","N/A","N/A","N/A","274111224.27","N/A","N/A","N/A","30606051","673949878","N/A","N/A","N/A","21075861","256182579","N/A","N/A","N/A","75984","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","5479339"
"Trap Queen","2014-12-15","N/A","Hip Hop","N/A","N/A","Fetty Wap","N/A","N/A","N/A","N/A","769","N/A","N/A","N/A","N/A","272660069.215","N/A","N/A","N/A","245091377","1599547939","N/A","N/A","N/A","71021434","1284097898","N/A","N/A","N/A","27456","N/A","N/A","N/A","N/A","320403","1091978","N/A","N/A","N/A","N/A","N/A"
"I Wanna Love You","2006-01-01","N/A","Hip Hop","N/A","N/A","Akon, Snoop Dogg","N/A","N/A","N/A","N/A","772","N/A","N/A","N/A","N/A","272380383.66","N/A","N/A","N/A","130538016","696644909","N/A","N/A","N/A","111332214","753921502","N/A","N/A","N/A","44833","N/A","N/A","N/A","N/A","388886","2258731","N/A","N/A","N/A","N/A","N/A"
"Where Them Girls At (feat. Nicki Minaj & Flo Rida)","2011-08-24","N/A","Hip Hop","N/A","N/A","David Guetta, Flo Rida, Nicki Minaj","N/A","N/A","N/A","N/A","781","N/A","N/A","N/A","N/A","271560843.24","N/A","N/A","N/A","159012118","870536304","N/A","N/A","N/A","57533720","642311368","N/A","N/A","N/A","42217","N/A","N/A","N/A","N/A","341228","913661","N/A","N/A","N/A","N/A","N/A"
"Orang Baru Lebe Gacor","2025-09-21","N/A","Hip Hop","N/A","N/A","ECKO SHOW, Juan Reza, Chesylino","N/A","N/A","N/A","N/A","809","N/A","N/A","N/A","N/A","266781144.26000005","N/A","N/A","N/A","71213471","89329712","N/A","N/A","N/A","196898506","197153857","N/A","N/A","N/A","1809","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Heartless","2008-11-24","N/A","Hip Hop","N/A","N/A","Kanye West a.k.a Ye","N/A","N/A","N/A","N/A","836","N/A","N/A","N/A","N/A","261684938.91500002","N/A","N/A","N/A","303307212","1951452649","N/A","N/A","N/A","57685627","515457252","N/A","N/A","N/A","20080","N/A","N/A","N/A","N/A","3501877","62678851","N/A","N/A","N/A","N/A","N/A"
"Took Her To The O","2020-02-21","N/A","Hip Hop","N/A","N/A","King Von","N/A","N/A","N/A","N/A","840","N/A","N/A","N/A","N/A","260224029.94","N/A","N/A","N/A","215981918","882530913","N/A","N/A","N/A","93720041","458710408","N/A","N/A","N/A","7241","N/A","N/A","N/A","N/A","431073","838551","N/A","N/A","N/A","N/A","N/A"
"You","2006-01-01","N/A","Hip Hop","N/A","N/A","Lloyd, Lil Wayne","N/A","N/A","N/A","N/A","844","N/A","N/A","N/A","N/A","259754454.52499998","N/A","N/A","N/A","219512956","619305514","N/A","N/A","N/A","103288095","225024885","N/A","N/A","N/A","5743","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","4517","1916402"
"Club Can't Handle Me (feat. David Guetta) - From the Step Up 3D Soundtrack","2010-06-28","N/A","Hip Hop","N/A","N/A","Flo Rida","N/A","N/A","N/A","N/A","848","N/A","N/A","N/A","N/A","259324073.605","N/A","N/A","N/A","62421617","874512302","N/A","N/A","N/A","43445320","650469897","N/A","N/A","N/A","90681","N/A","N/A","N/A","N/A","762249","1974996","N/A","N/A","N/A","0","6467977"
"Money Trees","2012-01-01","N/A","Hip Hop","N/A","N/A","Kendrick Lamar, Jay Rock","N/A","N/A","N/A","N/A","850","N/A","N/A","N/A","N/A","259201390.85500002","N/A","N/A","N/A","335381371","2186568657","N/A","N/A","N/A","4790529","172343732","N/A","N/A","N/A","6041","N/A","N/A","N/A","N/A","644101","5849300","N/A","N/A","N/A","N/A","N/A"
