"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers Total","Spotify Streams Total","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers Total","YouTube Views Total","YouTube Likes Total","Social Rank","TikTok Followers Total","Instagram Followers Total","Facebook Followers Total","Deezer Fans Total","SoundCloud Followers Total","Radio Airplay Rank","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points Total"
"11","Darude","Finland","Electronic","Big Indie Labels, Warner Music Group","6474","3569","285800","752739567","4670862","35973795","10607","541000","487701035","4536049","48227","10110","81690","116908","52612","41805","3005","22662","98","8","295","497.00950791167327"
"12","Safri Duo","Denmark","Electronic","Universal Music Group, Sony Music Entertainment, Big Indie Labels","6755","4135","214465","558198505","4058780","30749843","14211","195","220061142","1409277","2265","515506","1039782","417190","27643","N/A","2037","2948","35","6","226","1607.1167063513851"
"13","Gareth Emery","United States","Electronic","Big Indie Labels","7537","9724","353911","787752075","1640315","15096364","10217","544000","391478590","2925925","13030","N/A","433496","1306396","166685","181416","4468","2776","681","153","6316","10814.376811807279"
"14","Cosmic Gate","Germany","Electronic","Big Indie Labels, Universal Music Group","9318","12421","312800","692815017","1250259","15372018","10852","407000","271444871","2278196","15269","25483","281929","806844","60906","149307","4972","2345","788","128","5069","11481.544765083681"
"15","Delerium","Canada","Electronic","Big Indie Labels, Universal Music Group, Warner Music Group","9696","5406","135300","524843014","3402744","33185654","31538","59700","51181718","283035","109555","N/A","2805","73093","20246","2603","2950","690","881","21","1651","12176.72167474439"
"16","Omiki","Israel","Electronic","Big Indie Labels","10752","13955","157464","166791214","1194884","12119497","13328","324000","204450048","1279999","27978","14216","186286","256497","13252","86151","38580","816","130","79","5653","6247.938329183653"
"17","Ferry Corsten","Netherlands","Electronic","Big Indie Labels, Universal Music Group","11004","11437","296855","427629163","1448936","21207585","22090","220000","124050965","1119482","12150","13692","303630","1132679","132787","182438","4585","955","1265","168","6637","18291.96200373078"
"18","Infected Mushroom","Israel","Electronic","Big Indie Labels","11486","12981","811326","675881271","788185","8169693","12850","319000","356014856","2863412","16142","95933","242007","1326976","244015","281542","22657","11768","389","73","2054","628.0374863147151"
"19","Claudinho Brasil","Brazil","Electronic","Universal Music Group, Big Indie Labels","11651","22397","170268","110760467","622296","2572018","26685","106000","29842607","508745","4736","564026","1285729","372414","29904","83063","123912","19785","58","5","216","137.1052303817228"
"20","U96","Germany","Electronic","Big Indie Labels","11710","8479","98409","207665714","2588020","6950582","30344","1980","52410102","453632","160793","75","2921","7158","10491","4879","2688","5252","178","2","88","1038.0090202325825"
"21","Chicane","United Kingdom","Electronic","Big Indie Labels, Universal Music Group","11778","8156","211821","519458289","2092242","17552818","22918","75500","139597464","852854","50009","N/A","49234","228359","39928","29503","2567","1918","780","56","1968","7108.975547109864"
"22","Sharon Den Adel","Netherlands","Metal","Big Indie Labels","11849","7530","33854","309488276","2739546","9024630","11989","N/A","N/A","N/A","72165","N/A","11420","195554","17194","N/A","53519","1119","53","7","433","5124.198801965575"
"23","Mandragora","Mexico","Electronic","Big Indie Labels","11909","13411","419960","440688634","930904","4590380","12713","798000","375982516","6263129","28245","7170","209941","447718","89343","353747","50865","1244","363","41","1469","4447.211984505107"
"24","Victor Marin","Romania","Electronic","N/A","12135","28659","127276","384853","208","29757","88244","1520","1995","42","13699","21899","266713","146763","6920","2652","N/A","426","2694","0","0","9820.508912162322"
"25","Paul Oakenfold","United Kingdom","Electronic","Big Indie Labels, Warner Music Group, Universal Music Group, Sony Music Entertainment","13296","12419","247407","368535391","1257174","17737627","29126","81700","76051884","615994","14373","5090","766974","1469155","105286","221907","9111","2881","1035","98","2453","4645.632131644936"
"26","Markus Schulz","United States","Electronic","Big Indie Labels, Universal Music Group, Warner Music Group","13777","24037","330740","239618813","481717","7047593","19658","386000","158251485","1511641","15024","7672","292587","1105820","143498","182478","7991","3298","1451","176","3904","8664.141912108562"
"27","Giuseppe Ottaviani","Italy","Electronic","Big Indie Labels, Universal Music Group, Warner Music Group","13859","19274","152283","214985427","985026","13947034","25393","246000","67244189","1242787","10162","175903","272447","583902","30195","70155","8713","769","733","214","8507","24115.95869674167"
"28","Ben Nicky","United Kingdom","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","14311","16623","140193","222671059","853065","13070357","29252","142000","42916170","542761","6551","1179064","687335","699349","11056","167570","11511","1220","253","112","7946","8358.313376337077"
"29","Audien","United States","Electronic","Big Indie Labels","14700","8267","208586","886033301","1421535","27912934","31452","78100","65262787","717396","34907","4549","107674","250003","291109","188044","6283","7057","283","44","1814","4945.752040690513"
"30","Chapeleiro","Brazil","Electronic","Universal Music Group, Big Indie Labels","15113","33244","481486","86027865","166733","1105010","17434","749000","112822655","2018339","13995","94765","440867","1273396","153435","248624","138012","30661","68","6","35","136.17793612808123"
"31","Mauro Picotto","Italy","Electronic","Big Indie Labels, Universal Music Group","15324","11461","110691","241486607","1419271","13205648","40263","41800","31802013","245822","38709","751","72802","421497","40332","81714","3793","2655","960","63","1536","4217.931121183493"
"32","Andrew Rayel","Moldova","Electronic","Big Indie Labels, Sony Music Entertainment","15915","17448","180600","413619703","978875","8627306","25375","182000","92698848","1251840","17411","45586","243596","881794","70778","179963","7016","2802","525","150","5426","9700.52882399261"
"33","Nadia Ali","United States","Electronic","Big Indie Labels, Warner Music Group","16093","11403","110677","410330682","1218784","18427949","31063","156000","102481150","584340","23497","N/A","128708","1044520","94827","44639","15793","2118","481","26","853","3061.459676670049"
"34","Alex M.O.R.P.H.","Germany","Electronic","Big Indie Labels, Sony Music Entertainment","16116","14981","113752","182510645","1464044","3497332","42468","37600","19881933","207599","28734","41839","94842","208766","24689","38571","12349","2196","784","151","4923","11155.53606194346"
"35","Blastoyz","Israel","Electronic","Big Indie Labels","16457","23168","134909","145488942","502356","5463916","15202","519000","145038415","2224271","23584","19056","183644","998104","35555","152861","56440","14382","97","59","4963","784.1851551414031"
"36","Pegassi","Belgium","Electronic","Sony Music Entertainment, Universal Music Group","16595","21589","53600","62525619","807976","4859687","52388","8440","1496235","28580","11209","44571","123309","3111","2528","66628","63739","2216","31","8","696","1891.0764695650332"
"37","DJ HEARTSTRING","Germany","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","16952","15115","104115","158377395","1205402","10053801","64441","16200","2738024","40607","33700","N/A","142463","N/A","5006","84400","25087","1152","57","24","2522","5101.8542544058"
"38","Billy Gillies","United Kingdom","Electronic","Big Indie Labels, Warner Music Group","17120","16694","84483","175705842","739741","8554690","21741","69200","75821656","337315","38218","N/A","120585","291989","2108","95394","8006","1317","96","27","1577","7377.8136072514935"
"39","Macon","Germany","Electronic","Universal Music Group, Big Indie Labels, Warner Music Group, BMG","17437","9568","52820","238994710","1724980","8285122","23176","44700","77249653","601485","80070","91200","27867","522","1035","65070","68573","9315","29","6","193","300.9167666001171"
"40","Da Hool","Germany","Electronic","Big Indie Labels, Sony Music Entertainment, Warner Music Group","17494","9247","50825","233521642","1733151","25291213","29985","928","79821225","707649","60590","5076","74292","28465","11540","837","7427","717","244","14","1507","17578.949400634236"
"41","Vermont","Brazil","Electronic","Big Indie Labels","17991","46589","67943","47239664","219912","1983235","12860","166000","26562250","609430","23982","36039","176496","224318","8171","88199","82469","33651","67","21","335","73.87873269141252"
"42","Liquid Soul","Switzerland","Electronic","Big Indie Labels, Universal Music Group","18240","21851","148941","177343954","669304","8101594","15865","189000","116686038","1348812","31471","6553","153581","593295","26370","167219","23716","2551","430","160","13055","3488.358417696005"
"43","DJ Daddy Trance","Germany","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group","18297","11340","31648","154236171","1318270","8071198","27220","37200","9828182","106628","N/A","N/A","N/A","N/A","2325","N/A","100766","103","38","18","4141","35510.127098925324"
"44","DJ Bountyhunter","Belgium","Electronic","Big Indie Labels","18472","6501","63366","226619172","3074414","13413250","N/A","N/A","N/A","N/A","200663","2019","2698","7912","386","338","97501","25211","86","0","0","73.9167913535453"
"45","Faruk Sabanci","Turkey","Electronic","Big Indie Labels, Warner Music Group","18620","20576","23393","145550511","757629","3582443","20818","25500","75743018","543621","31005","61954","258435","309188","9456","64943","26080","47238","160","39","850","806.914724911583"
"46","Blazy","Brazil","Electronic","Big Indie Labels, Universal Music Group","19168","20354","99578","117471184","712461","3568744","22279","153000","35954333","568855","32302","N/A","342994","229636","16079","103327","146367","17702","53","30","2504","345.06495909850594"
"47","Hilight Tribe","France","Electronic","Big Indie Labels","19383","9397","202758","444123217","1273210","9606130","19319","105000","237618214","2215536","66945","N/A","49352","137309","90462","24111","63743","44737","45","8","6187","1693.0754605095397"
"48","Fragma","Germany","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group","19455","12658","77284","177684040","1357459","14754380","32165","57800","53978140","367827","179185","N/A","9531","9061","9995","N/A","3514","2327","260","10","567","1834.707207949123"
"49","Aly & Fila","Egypt","Electronic","Big Indie Labels, Universal Music Group","19798","28262","181886","346621706","489869","5616189","38590","159000","31345682","548789","17822","N/A","236266","1689455","111065","135891","9786","2698","649","139","5289","12720.119681997561"
"50","LSR/CITY","N/A","Electronic","Big Indie Labels","20981","18804","31497","74877859","828156","8552900","24206","57400","30837351","277091","37355","N/A","418252","N/A","759","1487","38465","4127","35","8","416","743.7680687835048"
"51","Niels van Gogh","Germany","Electronic","Big Indie Labels, Universal Music Group","21305","16018","28250","138355490","1275738","7551465","68839","3790","16684427","115943","58032","N/A","48762","212314","18557","35489","6329","1396","612","20","2375","10662.957923983773"
"52","Phaxe","Denmark","Electronic","Big Indie Labels","22304","20884","152321","203667941","597451","3165691","33844","64100","37501088","384399","46489","N/A","163226","127392","31362","120428","79655","21312","179","89","6732","901.882725656449"
"53","DJ Aligator","Denmark","Electronic","Big Indie Labels, Warner Music Group","22489","27729","78812","139206686","427877","3596727","26738","115000","110303125","644699","13062","155","1507014","811460","19686","2095","16173","15056","37","2","175","107.06794641230505"
"54","Yanou","Germany","Electronic","Big Indie Labels","23268","10618","7435","261882847","1619913","1539455","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1288","N/A","5054","80730","82","0","0","33.49352302214357"
"55","Nifra","Slovakia","Electronic","Big Indie Labels, Sony Music Entertainment","23498","39805","41170","38986285","333371","4538031","28404","120000","21107797","432866","16347","61373","295075","455127","5281","28958","25531","2082","124","49","1224","3118.522483175298"
"56","BT","United States","Electronic","Big Indie Labels, Warner Music Group, Universal Music Group, Sony Music Entertainment","23626","30132","109962","191332871","369123","8094524","28742","39500","95716184","575074","15582","N/A","240409","705613","45731","53555","10712","2706","742","111","3763","8300.246599466614"
"57","latex fruit","Argentina","Electronic","N/A","23869","17429","35296","61177134","1454024","301928","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","312","7010","N/A","N/A","N/A","N/A","N/A","N/A"
"58","Shogun","United States","Electronic","Big Indie Labels, Universal Music Group","23930","53761","31434","72089892","137400","2971460","65598","10200","27866379","780149","6931","N/A","4941150","784297","N/A","12832","27149","10639","249","33","946","1985.4715247881038"
"59","Levi Heron","United Kingdom","Electronic","N/A","23992","11473","30909","85428950","1290350","14822887","57373","9500","8902671","76538","822611","N/A","N/A","N/A","N/A","11410","17377","7870","11","1","40","213.2761308290983"
"60","Emma Hewitt","Australia","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment","24113","22418","105167","265953732","537604","7485616","24117","103000","122691961","936946","24177","N/A","166154","978741","104641","N/A","14339","4000","469","71","2800","6308.504904174179"
"61","Christina Novelli","United Kingdom","Electronic","Big Indie Labels","24286","21245","57552","317078437","659834","8266025","19123","87500","212199990","1386285","32987","N/A","238955","269844","23777","6042","10312","3241","663","185","5101","9552.51814791092"
"62","Xploshi","United Kingdom","Electronic","N/A","25012","63520","18255","13899180","250372","202902","12940","522000","148890860","4588210","N/A","N/A","N/A","N/A","299","N/A","N/A","67061","2","0","0","5.361364256309307"
"63","Schrotthagen","Germany","Electronic","N/A","25535","22711","165595","87786948","597590","1891369","44659","39800","1915242","35579","16034","190814","408231","N/A","5964","N/A","81356","12187","52","5","57","127.4782054793718"
"64","Sasha","United Kingdom","Electronic","Big Indie Labels, Warner Music Group, Universal Music Group","25751","32498","136792","121231140","320161","6445290","57668","52500","9447900","84787","17369","N/A","277901","641588","10584","202267","21800","526","533","150","9028","51489.782280795225"
"65","Ian van Dahl","Belgium","Electronic","Big Indie Labels, Sony Music Entertainment","25861","16558","82813","142091569","925258","9722645","39938","10300","40691393","282575","337239","N/A","1499","5224","14853","N/A","3655","88811","75","0","0","26.840577084681776"
"66","Cristobal Pesce","Chile","Electronic","N/A","25951","109321","61089","8074415","43212","62957","25522","503000","15958819","432701","14678","298937","612189","102319","1677","28643","N/A","61661","6","0","0","13.885996279162963"
"67","Sarah de Warren","United Kingdom","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group","26436","10359","69559","311920188","1280522","36037464","53850","7230","29875972","408556","44970","23909","57894","9836","6498","4731","16210","353","390","94","3106","14390.387948593441"
"68","Captain Hook","Israel","Electronic","Big Indie Labels","26687","45686","119228","66230735","207217","1862107","30149","185000","48493536","639901","28739","N/A","174436","898512","63667","216039","69390","16625","167","88","4245","586.7226439301534"
"69","Dimrain47","United States","Electronic","N/A","26839","50950","60223","28309542","234736","147194","25518","90000","35660481","479703","817225","29","N/A","N/A","3027","5366","299508","N/A","N/A","N/A","N/A","N/A"
"70","Paraçek","Germany","Electronic","Warner Music Group, Big Indie Labels, Universal Music Group","27946","34385","37145","40842028","522016","1093909","61936","7830","565899","12068","13339","21815","117152","198","926","52513","97775","N/A","N/A","N/A","N/A","N/A"
"71","Age Of Love","Italy","Electronic","Big Indie Labels","28118","14305","47140","155448076","1029129","12794629","187363","236","65925","1146","74361","N/A","N/A","211217","352","1244","12253","737","85","6","2115","15114.231030081508"
"72","ASPARAGUSproject","Russian Federation","Electronic","Big Indie Labels","28123","119796","1676","3584211","110504","15154","10409","58200","111095410","300096","N/A","N/A","N/A","N/A","68","174","44322","42844","16","0","0","27.362831214800067"
"73","Westbam/ML","Germany","Electronic","Big Indie Labels","28609","61534","56191","50127546","75454","5204309","61077","38100","13163690","117290","31607","26541","84990","175827","18380","1060236","9769","3733","219","12","730","5454.244548334401"
"74","York","Antigua and Barbuda","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment","29258","11922","34159","221210037","1416269","18591731","189779","N/A","N/A","N/A","128771","N/A","9117","34655","4320","3327","9669","1851","792","50","1547","6888.680536313246"
"75","Rank 1","Netherlands","Electronic","Big Indie Labels","29412","19425","78454","195823174","875892","8470371","71449","1150","10112328","80480","76969","N/A","12103","78862","13539","8437","10244","3126","351","31","1492","2949.359658899426"
"76","MaRLo","Australia","Electronic","Big Indie Labels, Universal Music Group","29431","33470","96322","201022873","256102","4707422","32479","118000","33067739","433061","22497","91319","217880","436812","45004","76568","24960","3543","478","115","3461","7018.571589236581"
"77","Ranji","Israel","Electronic","Big Indie Labels","29647","19855","100123","270153581","522641","5233099","37239","25700","62382872","746334","56357","N/A","74632","189571","21580","129619","46928","10443","125","91","5904","915.1875331062755"
"78","Dario G","United Kingdom","Electronic","Universal Music Group","30524","16032","35467","189018837","989685","8059470","57377","N/A","N/A","N/A","224223","N/A","5309","4928","2086","498","2890","39201","44","1","2","62.12576718737911"
"79","Milk Inc.","Belgium","Electronic","Sony Music Entertainment, Big Indie Labels","30701","22800","106111","184800008","547402","5215816","61441","6690","29759771","110029","191516","N/A","N/A","23846","12656","N/A","4849","21054","215","0","0","106.69488671603612"
"80","Rocco","Germany","Electronic","Big Indie Labels, Universal Music Group","30839","15285","28341","285906668","1544088","9246987","79120","N/A","N/A","N/A","440591","N/A","N/A","4198","3399","N/A","12631","2943","628","11","235","1768.0229938770126"
"81","Talla 2XLC","Germany","Electronic","Big Indie Labels, Universal Music Group","31156","42812","41711","97740902","320064","4601379","36568","14700","12645898","157052","40997","17286","115756","125520","6853","24141","6552","1295","786","261","6470","15060.332170750846"
"82","Aura Vortex","Brazil","Electronic","Big Indie Labels","31170","28961","85929","85060986","446565","1817401","39990","95400","34608759","485887","43357","N/A","155531","166426","20280","93496","148056","38078","34","27","910","162.0620819290436"
"83","4 Strings","Netherlands","Electronic","Big Indie Labels","31182","19624","58549","135874557","866910","9534618","47455","93","34767751","239327","114135","N/A","6404","28962","6435","5554","6894","2649","396","62","1580","4217.471864863319"
"84","Sylver","Belgium","Electronic","Big Indie Labels, Universal Music Group","31413","24108","86410","110409715","570454","4279649","68073","83","18128692","105230","64674","N/A","11510","34770","11625","N/A","3369","14199","119","5","109","411.3480255269306"
"85","Orjan Nilsen","Norway","Electronic","Big Indie Labels, Universal Music Group","31902","36684","151034","184275539","288275","5662019","47734","76800","32567152","359973","32994","N/A","101816","284428","100527","62176","18654","2559","532","124","3931","7401.465087543039"
"86","Gabriel & Dresden","United States","Electronic","Big Indie Labels, Universal Music Group","32103","22412","90520","136736476","612161","4753233","59002","28100","15787304","129567","41086","1540","75531","143364","16778","50130","31224","3564","316","70","2259","6087.59883890708"
"87","Richard Durand","Netherlands","Electronic","Big Indie Labels, Sony Music Entertainment","32108","31746","63068","114980108","777773","7208476","54457","19700","19881906","166891","47909","N/A","42720","300007","26431","32049","15937","2742","556","108","3540","7972.455169274764"
"88","ANDR3X","United States","Electronic","N/A","32122","574827","324","234821","29","3305","N/A","N/A","N/A","N/A","4012","N/A","10175160","157146","873","28647","384070","142352","13","0","0","3.432266000871625"
"89","Luvstruck","United Kingdom","Electronic","Big Indie Labels","32149","27911","7377","21588740","709816","6927347","111129","908","38443","512","573531","N/A","N/A","1711","118","4885","13130","1472","50","11","537","2873.9078872578298"
"90","John O'Callaghan","Ireland","Electronic","Big Indie Labels","32340","28651","108742","156070912","335820","6538485","51783","43700","25994482","193727","34750","N/A","72829","313423","7105","83131","13175","2296","651","99","3637","7523.428926651467"
"91","Berg","Israel","Electronic","Big Indie Labels","32903","33801","84247","110385609","320291","2942315","50641","63700","10259491","168618","28568","1447","127882","1050591","12915","162140","22973","28993","146","83","4142","855.2015323198009"
"92","Celestial Aura","Australia","Electronic","N/A","32904","15511","1042","81200741","972920","9767456","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","7","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"93","Nalin & Kane","Germany","Electronic","Big Indie Labels, Universal Music Group","33249","19978","29141","93032285","940715","4407413","103624","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3208","N/A","7938","28628","84","2","60","121.01661395989139"
"94","Roman Messer","Russian Federation","Electronic","Big Indie Labels","34327","21560","23862","194453607","690981","12346423","63828","19700","10440120","184572","103580","10","20693","31007","2457","12146","7843","2418","763","144","2579","7286.339431615167"
"95","Craig Connelly","United Kingdom","Electronic","Big Indie Labels, Warner Music Group, Universal Music Group","34578","47280","44752","116556238","255381","3115591","40159","44500","43842779","381931","21030","27748","61819","139717","7814","32741","18639","2100","331","124","4225","10996.283671366491"
"96","Madis","Poland","Electronic","Big Indie Labels","34677","91290","28676","20640104","88685","82778","19470","237000","117908371","1029581","69938","N/A","13667","43933","3316","4069","42737","62598","8","1","13","56.843097534691566"
"97","Ayla","Germany","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group","35053","18197","34772","164195346","807240","8909139","78268","N/A","N/A","N/A","N/A","N/A","N/A","N/A","666","N/A","17654","1462","145","10","529","4116.463299418738"
"98","JES","United States","Electronic","Big Indie Labels, Universal Music Group","35216","26431","33547","120810621","551560","5537294","66406","15400","13086804","127607","41043","1954","88670","238395","13629","15476","14436","1866","711","100","3024","9113.958823301547"
"99","Serafina","Germany","Electronic","Big Indie Labels","35350","66272","25233","6009503","249363","1488625","N/A","N/A","N/A","N/A","7096","101082","177762","N/A","N/A","33155","148313","63790","13","0","0","7.219088324485033"
"100","Dang3r","Brazil","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group","35419","58527","46074","34436897","178750","1919361","49493","75500","11911859","260904","19045","56570","165145","212482","6620","81928","133453","23495","57","18","296","151.69136524444158"
"101","Ashley Wallbridge","United Kingdom","Electronic","Big Indie Labels","35676","39560","42117","169993295","325615","4607742","31990","54000","38165630","369758","51577","1138","30233","118122","12342","22281","16288","7101","378","80","2259","4996.773049207988"
"102","Solarstone","United Kingdom","Electronic","Big Indie Labels, Universal Music Group","35715","35486","80983","137945651","351843","5576373","50267","66400","22753622","290825","34701","N/A","67137","177035","15777","52722","16647","2589","917","182","4238","9523.716907280934"
"103","Energy 52","Germany","Electronic","Big Indie Labels","35875","22379","42239","102799640","609589","9113481","42471","17700","8270476","68988","568674","N/A","N/A","1597","5715","314","8081","4941","113","11","661","2731.1102133388626"
"104","Jason Ross","United States","Electronic","Big Indie Labels, Universal Music Group","36011","20543","69599","260255859","868996","12506518","35757","18100","55716401","825510","56828","7261","75500","66184","5568","33181","27528","4479","199","84","3507","4749.394937832505"
"105","ilan Bluestone","United Kingdom","Electronic","Big Indie Labels, Universal Music Group, Warner Music Group","36362","35984","74996","188735888","373644","5068177","68509","18300","14162183","175762","41598","13090","102016","99334","10771","60341","14244","1797","334","138","6233","14856.999382846296"
"106","Simon Patterson","United Kingdom","Electronic","Big Indie Labels","36508","61757","61203","48754076","74927","2048815","82211","12200","11312479","112768","41819","21","76523","236488","17413","78094","25892","3716","210","71","4725","5736.663675763232"
"107","Binary Finary","Australia","Electronic","Big Indie Labels","36521","28534","43432","112094923","483414","6454616","84642","5060","4202835","52928","52523","1516","16323","258058","12399","24379","15549","2930","242","43","1574","4745.613422291251"
"108","The Orb","United Kingdom","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group","36541","30699","209769","109860789","280939","4621192","30136","25500","15962824","306764","69250","N/A","27673","129367","25639","9641","14627","18721","366","16","305","410.66657787636234"
"109","Master Blaster","Germany","Electronic","Big Indie Labels, Universal Music Group","36590","22975","43981","153427907","714783","3750240","164091","N/A","N/A","N/A","174399","N/A","2723","8015","5375","N/A","7905","43643","230","3","20","118.87285166482584"
"110","Avalon","United Kingdom","Electronic","Big Indie Labels","36620","42484","70805","67583276","256443","3434858","41656","41100","38226662","339193","29483","N/A","252103","700949","N/A","149269","65981","10345","295","130","9856","1803.9479749808318"
"111","Symmetrik","United Kingdom","Electronic","Warner Music Group, Big Indie Labels, Universal Music Group, Sony Music Entertainment","36621","44099","24548","30700090","293426","2364692","50097","17100","9513437","61817","22269","154636","34390","139741","235","62111","49768","6247","36","16","300","757.2645200952629"
"112","Three Drives","Netherlands","Electronic","Big Indie Labels","36628","16801","13240","80962807","946429","20619892","54555","226","26711942","165131","107696","N/A","2506","7042","1141","2961","10974","1887","334","15","669","4378.618380953767"
"113","Tomcraft","Germany","Electronic","Big Indie Labels, Sony Music Entertainment, Warner Music Group","37075","25175","45543","106574950","525806","6684183","42338","1490","43414174","324244","81198","N/A","26052","105975","5563","18754","9505","2793","500","13","951","3840.6272051487717"
"114","Querox","Germany","Electronic","Big Indie Labels","37185","44112","60741","68253077","217031","1910279","38968","102000","36502684","375260","51998","929","110172","158727","18045","72967","41530","43240","98","42","2180","372.38798652675945"
"115","DJ Xquizit","United States","Electronic","Big Indie Labels","37218","157676","1693","24682171","34780","386675","49860","27500","23043075","240347","8869","103041","80536","103249","283","6462","71541","5879","495","67","564","1385.3542342197838"
"116","Regi","Belgium","Electronic","Big Indie Labels","37637","26798","151064","217529922","395169","5045072","65381","11100","27433623","164160","32838","47359","199554","156686","14552","7246","5922","43402","71","3","52","64.21289236379712"
"117","Lange","United Kingdom","Electronic","Big Indie Labels, Sony Music Entertainment","37716","34756","39073","99261863","388573","4533229","62780","20300","15054742","124583","41287","N/A","23597","300123","19749","23228","17471","4507","573","80","1740","3497.015079734359"
"118","Bryan Kearney","Ireland","Electronic","Big Indie Labels","37787","49630","60715","67917255","188522","2870684","54667","34300","16370362","188896","36497","13209","100793","243228","10475","103424","18187","2273","304","96","4890","9030.86177356472"
"119","Future Breeze","Germany","Electronic","Big Indie Labels","38312","19354","16935","24822998","950936","1827848","78798","1490","11645850","74322","404747","685","1126","2074","1381","16","9525","36597","138","0","0","84.73964821375444"
"120","DJ Quicksilver","Germany","Electronic","Big Indie Labels","38335","24943","59402","103945811","564365","5739354","106490","2000","4208835","28128","108520","N/A","26715","37941","7636","2035","5355","18826","126","3","38","174.22024383031754"
"121","Mat Zo","United Kingdom","Electronic","Big Indie Labels","38457","33963","141742","198245274","230429","5248991","49702","39000","40533985","432311","42733","N/A","61228","241391","23085","178690","32267","3748","347","78","2559","7045.62563753144"
