"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 3m","Spotify Followers Total","Spotify Streams 3m","Spotify Streams Total","Spotify Monthly Listeners 3m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 3m","YouTube Subscribers Total","YouTube Views 3m","YouTube Views Total","YouTube Likes 3m","YouTube Likes Total","Social Rank","TikTok Followers 3m","TikTok Followers Total","TikTok Likes 3m","TikTok Views 3m","Instagram Followers 3m","Instagram Followers Total","Instagram Likes 3m","Facebook Followers 3m","Facebook Followers Total","Deezer Fans 3m","Deezer Fans Total","SoundCloud Followers 3m","SoundCloud Followers Total","SoundCloud Plays 3m","Shazam Shazams 3m","Radio Airplay Rank","Radio Airplay Spins 3m","Radio Airplay Countries with Spins 3m","Radio Airplay Stations with Spins 3m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 3m","Beatport Track Performance Points Total"
"11","Rain Sounds","Australia","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group","258","572","2298","70945","1837401325","20437151428","28084","772576","3990583","26352","1000","171000","2003564","132876614","5475","417619","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","143","7343","-1","48","139","4","31641","2510","13","22","N/A","N/A","N/A","N/A","N/A","N/A"
"12","bbno$","Canada","Electronic","Universal Music Group, Sony Music Entertainment, Big Indie Labels","289","707","257051","3217007","284808156","6005815603","252878","14483632","77147533","466","370000","4460000","212902759","2845403495","7581978","94245405","117","958558","10332693","31333846","103329252","250342","4910463","7931462","138609","1089811","11638","135696","7693","233886","3304167","93438","5076","13820","79","674","6231","45","12","1071","14.038636881742502","3134.745897007831"
"13","Tiësto","Netherlands","Electronic","Warner Music Group, Big Indie Labels, Sony Music Entertainment, Universal Music Group","299","159","142864","8240257","441103164","17910483663","26221","34527323","392099768","555","40000","7170000","96788508","6085537246","418888","40401281","635","47290","1247424","4169","399100","68393","7906233","534681","18480","17894270","18534","4064772","7077","2067886","2813180","258379","168","264927","130","4651","42","1347","300","38395","2887.301404854437","114077.04354789572"
"14","Major Lazer","Jamaica","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","315","217","73937","6414902","282684693","12966316360","3437497","31884916","148789695","485","0","15000000","86431047","10863571409","355992","74377502","1270","34383","602013","152355","6567265","-1413","3493536","190146","-17445","3827626","8843","7636258","410","4242776","3214839","199283","234","229801","141","4769","599","463","59","3500","379.3775828105637","13556.546523097575"
"15","Skrillex","United States","Electronic","Warner Music Group, Universal Music Group, Big Indie Labels, Sony Music Entertainment","327","433","52795","7593271","255584498","11585718072","3124168","21177556","180379161","460","0","20400000","64920067","9695845710","495442","81046994","1014","11808","1014178","16426","945096","22357","12357038","627034","-90905","17842492","7011","3837490","19383","6679119","4274427","130076","2744","30138","78","988","73","288","156","40799","1558.2598523614329","59817.02790160657"
"16","Kygo","Norway","Electronic","Sony Music Entertainment, Big Indie Labels, Universal Music Group, Warner Music Group","394","196","55545","8751590","321009572","19474501149","3836568","27731653","313107732","303","40000","7020000","67376763","7155401150","252191","44905509","2796","33714","781498","258900","9312575","-8555","5495276","317312","-16711","3046345","11706","2373159","938","1517108","953399","142661","193","222490","125","4581","2007","210","60","3704","234.71384305023548","14563.457667991459"
"17","Alok","Brazil","Electronic","Sony Music Entertainment, Warner Music Group, Big Indie Labels, Universal Music Group","396","365","42930","11301616","280405561","9933257253","1934856","24337725","284469220","986","40000","6920000","82721709","3644980688","565364","39982586","334","123718","15123200","1128494","0","144525","29107622","3441920","60754","9152621","18876","4508080","13563","698403","562219","304107","233","235070","113","3577","198","343","128","9585","3899.795328294389","40064.12078710036"
"18","Zedd","United States","Electronic","Universal Music Group, Big Indie Labels","483","355","74213","6231340","258909683","11165299009","1902936","18696956","194583091","366","10000","6280000","50937095","6292904443","196502","48390939","1204","3207","1245005","133883","2258886","-13333","8222875","614811","-38942","6623617","2932","1978084","607","4267243","912398","124766","451","146537","128","3660","1945","318","45","4122","131.2286041465486","6617.501298856501"
"19","Swedish House Mafia","Sweden","Electronic","Universal Music Group, Warner Music Group","541","326","80375","4087334","290803791","6167050865","558961","27189024","235935261","813","10000","2830000","43116204","2347225906","151012","12971899","3112","5878","271852","66989","273633","16223","1480429","159968","-27426","7781872","7799","2156032","3881","830567","1021570","108182","365","154883","121","4058","89","138","48","7130","2066.2034437975676","53386.948752223034"
"20","Diplo","United States","Electronic","Big Indie Labels, Sony Music Entertainment, Warner Music Group, BMG","598","267","68074","2931315","313304479","14618701714","1062755","35205729","254830095","770","10000","2730000","55693895","6391713357","312579","55043564","772","64399","2766313","626011","7725656","25442","6625509","2595803","-7345","3720142","3797","1294753","57411","7451638","3154861","116686","1781","46894","188","2163","29","721","165","20742","2723.9599697941867","104255.52420083212"
"21","HUGEL","France","Electronic","Big Indie Labels, Warner Music Group, Universal Music Group, Sony Music Entertainment","625","541","87618","806451","372326515","3848149070","3259045","24060977","217122872","2659","60000","1140000","40545932","845787378","269975","7632803","535","91296","1893524","968975","8291231","242275","2452711","1462818","187458","1635551","5247","51080","8897","161003","1406362","644943","314","175859","105","2754","1","325","129","15443","24237.44533887269","269430.4636912148"
"22","Robin Schulz","Germany","Electronic","Warner Music Group, Universal Music Group, Sony Music Entertainment, Big Indie Labels","688","284","49758","3363249","271096190","12305596299","4109759","27431123","193290178","1145","10000","3790000","55212359","5212166167","191979","27280216","1796","1060","248135","26594","2853714","263782","2416339","137344","-3326","1601647","9640","1746642","797","466387","1549713","212176","58","533816","197","5479","785","400","89","5690","291.88342343629176","24274.481777448396"
"23","Subway","Netherlands","Electronic","Universal Music Group","714","121268","1741","10619","342725","4632017","7945","52102","537983","263","0","124000","1329038473","1201015420","0","0","59290","N/A","N/A","N/A","N/A","-1659","146967","55","-75","13981","12","2194","-6","13088","4093","2993","29713","2157","19","105","N/A","N/A","N/A","N/A","N/A","N/A"
"24","Afrojack","Netherlands","Electronic","Warner Music Group, Big Indie Labels, Universal Music Group, Sony Music Entertainment","720","407","46250","4112994","195662843","6398068403","711742","25438790","191542256","778","0","2590000","45414793","5378037754","190013","30240010","2574","489","484984","8310","6026483","-4468","4061855","218681","-35283","7882410","4736","2157997","1096","1613204","454386","66422","978","76655","98","1998","907","811","187","14627","371.077925027851","21245.403664050697"
"25","Fred again..","United Kingdom","Electronic","Warner Music Group, Sony Music Entertainment, Big Indie Labels","725","561","168545","2543762","396033666","5025471003","-197318","19442819","219818762","2531","100000","1100000","33261006","409777622","474353","5836499","529","36369","1506660","376448","7335315","373053","4367620","2985887","71456","189352","8961","113070","68242","635670","6733705","184945","4463","21910","85","884","20","175","56","15948","3071.301533243041","93484.86665772351"
"26","The Living Tombstone","United States","Electronic","Big Indie Labels","740","1151","187137","5247854","150771478","3139148970","-1001121","7335719","8952350","606","130000","9030000","90620336","3901858200","825043","54882583","2479","55742","2263796","176120","2346530","94097","468217","725186","-1108","269164","9101","255420","4251","165565","2441377","19871","22175","2215","16","67","81949","28","0","0","3.2926969984441596","13.22516290171643"
"27","Armin Van Buuren","Netherlands","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","757","862","58069","4633102","193571070","8161323553","-292086","14042635","118019573","1124","30000","6110000","55084564","3743336775","396297","31335001","1501","-28797","2375607","139514","1334124","39273","4952589","876925","27739","9380101","15654","1911144","7703","1189077","3043252","123284","210","232784","114","3841","119","3121","534","38090","2806.2750627926584","88265.38359455456"
"28","Dimitri Vegas & Like Mike","Belgium","Electronic","Big Indie Labels, Sony Music Entertainment, Warner Music Group, Universal Music Group","758","825","36990","3647536","149996146","5309968393","186017","14647584","189894908","1178","20000","5850000","69116661","3799473355","535055","38688768","2722","115","1160409","44521","2834973","-25039","4845786","144020","-61247","12078409","6671","2190864","1188","1056682","1298031","87805","853","89201","97","1832","410","405","116","14080","1036.5436709542782","21295.726024050207"
"29","Jonas Blue","United Kingdom","Electronic","Universal Music Group, Big Indie Labels, Sony Music Entertainment, Warner Music Group","776","370","23049","3915438","191067083","9361108162","3199354","21474063","174203156","635","0","4890000","50788158","4790335944","125935","27246632","7503","-221","640304","3716","3405787","-1185","544890","19409","-4181","511156","3129","722576","481","55697","274579","78169","184","270229","126","4404","1413","255","74","4859","997.93268612103","17593.149973102296"
"30","W&W","Netherlands","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group","788","988","26372","1004596","143015867","3070308499","-333315","13368291","143682890","686","120000","2820000","155738856","1838311665","602467","13537061","2191","2575","2002402","135993","3667821","5020","1693585","155939","10642","5253719","2101","864325","705","458105","500112","68871","2032","42051","79","869","388","485","121","20239","750.8466805274124","31741.03597228593"
"31","Disclosure","United Kingdom","Electronic","Universal Music Group, Big Indie Labels, Sony Music Entertainment","909","379","43805","2419152","214425918","7544513168","1211732","22923439","230816719","1273","10000","1840000","23741234","1598590879","91789","10122961","4630","1822","272410","38269","209841","9243","1013189","102658","-7333","1766475","3938","978886","12980","1435066","1109156","88839","1395","65731","107","2083","37","336","117","12828","3477.9854174560887","74720.87399987924"
"32","Steve Aoki","United States","Electronic","Big Indie Labels, Warner Music Group, Sony Music Entertainment, Universal Music Group, BMG","913","799","20288","3822432","129538856","7347700178","1553296","15394179","157076329","1855","10000","3310000","28054887","2766108750","166594","31732042","840","-2347","3947648","332590","12138976","-52381","11499065","516460","-31459","8305917","5313","2100317","395","4182375","1000419","75488","1137","67605","111","2102","614","1038","298","18518","1010.2541669091207","17588.584234075628"
"33","Dream Supplier","Australia","Electronic","Universal Music Group","935","839","2248","16356","764395879","5576470639","17875","641697","2670304","N/A","N/A","N/A","N/A","N/A","N/A","N/A","749839","0","13","0","12","6","105","0","1","6","4","54","N/A","N/A","N/A","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"34","Lost Frequencies","Belgium","Electronic","Sony Music Entertainment, Universal Music Group, Warner Music Group","941","353","34463","3159866","285142365","9918698045","1708443","22212869","227299627","2373","0","1380000","36635849","2296189835","119570","14081504","6421","181","708760","39645","1867482","-5663","1473189","93772","-1158","1229656","7788","941242","1161","218277","1125669","111539","149","282776","122","4834","900","700","85","6121","792.6780583677023","17621.117329311553"
"35","Morgan Jay","United States","Electronic","Other Indie / Unsigned","972","171779","815","21280","240651","2534811","8435","17570","5451","719","260000","2880000","285630242","2639035533","6667115","93199229","1039","300548","10366471","4210382","37371527","-23654","5427382","146969","277229","614329","7","92","N/A","N/A","N/A","1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"36","Alesso","Sweden","Electronic","Universal Music Group, Big Indie Labels, Warner Music Group, Sony Music Entertainment","974","528","39113","4094574","169609796","7552804932","1673091","16850752","172918965","1621","0","2630000","21685726","2129848902","106531","16937807","2629","6623","987342","176879","2271059","16738","3549944","278816","12197","3628305","4745","2708528","1708","741073","710798","96058","354","181231","191","3944","511","289","99","9185","669.2798018934965","20916.83012241787"
"37","FISHER","Australia","Electronic","Big Indie Labels, Universal Music Group, BMG","998","667","41183","1250492","220024043","3617322917","2250666","19359392","147118073","6009","12000","543000","13930978","638476815","104221","5576709","1247","20163","1014141","211893","8559799","69836","2523235","2035068","40028","527809","2117","81942","7365","327555","1569454","108731","1295","53602","92","1367","2","37","28","16152","16934.019890850526","429665.5397573985"
"38","Bob Sinclar","France","Electronic","Big Indie Labels, Warner Music Group, Sony Music Entertainment, Universal Music Group","1033","826","35432","787538","169371756","2807013776","2266898","19819212","80721056","2224","19000","634000","35685218","1439659493","210567","7905038","1958","3625","762234","135793","4444673","190828","1632201","1705099","7405","2641673","7297","1907337","1363","31368","363365","192729","433","143829","122","4463","63","1213","79","8559","6104.377569187081","75840.7512264633"
"39","Dj Samir","Brazil","Electronic","Big Indie Labels, BMG","1042","1367","59330","338347","314311336","1448825711","-1470092","13891081","38429041","1714","77000","821000","52255776","309409834","586048","4802108","1564","50258","881541","2551036","25059105","1084","15660","9758","N/A","N/A","1355","10182","N/A","N/A","N/A","43339","172945","127","4","7","N/A","N/A","N/A","N/A","N/A","N/A"
"40","LMFAO","United States","Electronic","BMG, Big Indie Labels","1138","959","107576","4619276","108972614","2922469240","1262970","12398892","72810412","1284","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-88217","23633956","4356","4270032","N/A","N/A","N/A","52942","893","95930","116","3086","84350","84","3","58","2.891768495416639","39.13638517477466"
"41","Rüfüs DU SOL","Australia","Electronic","Big Indie Labels","1145","1041","136312","2530124","260236076","4021191505","1193974","12056132","73545384","3533","30000","1020000","31707853","743767512","156874","5039064","1293","14648","557859","258048","1862177","207563","2201066","683754","17419","474297","5301","133283","11098","444307","2469267","215060","3841","18267","73","778","49","331","87","8285","11590.080309644161","72159.59321380757"
"42","A.M.C a.k.a Alex Mark Calvert","United Kingdom","Electronic","Big Indie Labels","1175","42215","1847","62105","2476482","61966317","40070","277487","3019210","782","0","1290000","1223395","387882819","14276","4987147","73874","1100","32500","16200","83660","N/A","N/A","N/A","1835","74096","99","3043","823","56628","147181","962","21980","3256","23","56","242","142","110","4695","108.66907621523833","34818.5220369917"
"43","DJ Maphorisa","South Africa","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","1303","2291","321499","4224572","102721421","1372636554","-841962","4986449","15336272","1862","40000","1380000","45372177","928287433","214312","5961507","920","33580","2344315","150898","4630827","60138","3751074","489337","32559","4629704","1107","225273","301","41380","54389","643709","14732","4628","31","95","4292","510","10","69","586.8533204796375","1015.4612246345228"
"44","John Summit","United States","Electronic","Big Indie Labels, Warner Music Group, Sony Music Entertainment, Universal Music Group","1317","1169","67000","699166","207255558","2210794026","2577106","13440002","161849379","8821","22000","316000","12868585","154964584","156339","2025762","1124","87485","1061928","941943","8779639","157894","1633999","2351953","10772","235062","1409","17147","18071","252569","4649706","96994","1526","58366","91","1301","3","122","90","21640","18667.713775721626","344106.4392993352"
"45","slxughter","Russian Federation","Electronic","Sony Music Entertainment, Big Indie Labels","1358","1260","91262","304776","353291836","1060252325","4498165","18177591","30571397","6100","43000","209000","12799600","23548881","116675","257720","14763","8021","398843","179795","3351691","1054","5137","3356","N/A","N/A","4790","10081","1282","19049","3963037","451444","399052","N/A","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"46","Gesaffelstein","France","Electronic","Sony Music Entertainment, Warner Music Group, Universal Music Group","1372","645","257539","1635311","138642753","3603659430","-216317","14467528","61998032","3315","58000","565000","24099064","760324373","172223","6492470","5872","23795","187207","19664","10448169","0","73819","0","3286","401866","8542","314998","4345","261277","1170400","56502","11107","3162","55","245","8094","120","22","582","40.505412168584954","1133.902604140692"
"47","Disco Lines","United States","Electronic","Sony Music Entertainment, Big Indie Labels, Warner Music Group, Universal Music Group","1380","630","41769","353573","230382898","1237908303","-4467554","22096503","250772485","17026","5100","75800","3344542","38011369","25749","514650","2030","39069","655709","262419","3272152","57658","522783","765543","13099","27934","804","5540","6207","108454","3465071","139101","2854","32330","87","802","417","67","27","1759","2505.118528505991","12010.187482154883"
"48","Felix Jaehn","Germany","Electronic","Universal Music Group, Warner Music Group, Sony Music Entertainment, Big Indie Labels, BMG","1382","454","9711","1330690","156099454","8143128164","2096856","18503281","223721421","1377","1000","550000","32098013","3039202119","141848","17450748","13278","163","101582","12150","2414107","-128","261336","42572","-1638","283918","1380","748242","172","135284","174730","80561","277","214816","104","2953","1422","261","59","4012","390.06974976125275","15452.54304862938"
"49","Moby","United States","Electronic","Big Indie Labels, Universal Music Group, BMG, Warner Music Group, Sony Music Entertainment","1405","1523","68511","2181531","124606576","3265977738","-103434","9451443","59188211","2320","20000","1020000","29133242","1294540578","229293","9571138","2684","886","383740","11755","3224703","32038","1264237","321883","-6332","2748590","11958","1020515","1963","209005","621821","96940","523","126605","122","4850","630","1023","122","6744","3530.4488888725846","46521.61349081387"
"50","Hardwell","Netherlands","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group","1420","2092","9191","3608040","58596544","3424894127","618690","5903910","72388779","2374","0","5240000","15848807","1850774362","112111","18571672","1888","603","328253","23905","418473","-14696","4853471","144600","-33700","8169141","3454","2078473","1169","1963791","862946","23207","2235","38945","84","1169","225","1020","247","30691","890.0580945693114","53620.310326039355"
"51","Vintage Culture","Brazil","Electronic","Big Indie Labels, Warner Music Group, Universal Music Group, Sony Music Entertainment","1437","1538","41639","2065095","130532682","3885312157","-847334","7095181","80932151","4339","10000","1240000","18742194","1070342516","126262","8910910","434","225","379758","9769","2139673","149891","11677771","2030442","-12700","2506231","5040","524818","5647","739430","1119232","62328","2910","43203","84","923","14","422","213","21366","3918.3892350156293","218502.61240813707"
"52","Hatsune Miku","Japan","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","1442","3108","212196","3006923","135376736","1480812950","20222","3459219","7118990","1572","150000","4310000","24834448","469827030","714472","14832363","5265","108341","1088466","187332","2223192","223109","805090","191354","-2481","2397156","1","327","895","21689","120700","24344","12379","5203","17","64","6829","172","0","0","269.346475166551","296.21885191289095"
"53","Gigi D'Agostino","Italy","Electronic","Universal Music Group, Big Indie Labels, Warner Music Group","1496","904","44275","1183377","114363425","3627237119","159813","11625456","90786565","1320","20000","1640000","65231690","3675120825","382990","26026956","12160","-3","9640","18","1416","2581","377016","2450","-12021","3009769","3969","281580","719","24267","538224","152131","627","119844","99","3385","3411","196","7","1074","238.9951503677056","2503.0281035106987"
"54","Galantis","Sweden","Electronic","Warner Music Group, Universal Music Group, Sony Music Entertainment, BMG, Big Indie Labels","1508","723","26299","3513602","99680235","6371728298","1479114","12645142","133454903","2957","0","3640000","10631249","2310262576","63706","21270279","10872","262","87157","1004","138845","-5058","1013601","21557","-5137","1305864","2363","1665969","790","497822","1050631","42834","549","122539","115","2944","2319","303","101","5145","313.35302144379295","11357.985158584008"
"55","Majed","United States","Electronic","Other Indie / Unsigned","1520","17703","13386","62897","6662988","27289828","119891","1030546","11853016","815","110000","4730000","99786078","2198761317","2143874","96036637","887","518461","10108823","8110576","45265205","-20883","2834143","119317","2","67","N/A","N/A","N/A","N/A","N/A","35","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"56","Crystal Castles","Canada","Electronic","Other Indie / Unsigned","1531","1302","161714","3572321","149165908","2588326886","599058","8161964","18373170","3667","20000","1120000","22251805","676421802","190206","9076930","N/A","N/A","N/A","N/A","N/A","18946","488661","27187","-5297","1375155","9249","431686","8674","2646622","2354827","70614","10714","5757","51","313","37272","81","0","0","21.892949426567725","58.32556904194572"
"57","James Hype","United Kingdom","Electronic","Universal Music Group, Big Indie Labels, Warner Music Group, Sony Music Entertainment","1544","1121","26203","539807","120698034","2383550238","994816","12027868","176194791","3258","20000","1260000","17319140","587954591","196479","9312727","2182","72369","1676979","244284","2529372","31239","1699275","565146","56621","613976","1395","29615","6386","307704","1825743","65815","614","104230","102","2509","13","157","73","11226","2597.2210422022963","161621.79689001356"
"58","R3hab","Netherlands","Electronic","Big Indie Labels, Universal Music Group, Warner Music Group, Sony Music Entertainment, BMG","1570","1000","23757","2647508","95385206","7671384487","399798","11400427","159483201","2622","10000","1950000","18434077","2329126653","88944","23215659","3798","-53","348492","2109","24027","-2382","2532469","105170","-34106","6262168","5023","1807586","488","3938365","2353930","58883","437","131310","104","2708","863","812","191","12829","638.2796505038372","19910.98367743235"
"59","Massive Attack","United Kingdom","Electronic","Universal Music Group","1626","1494","95869","2831884","151564543","2144981546","410449","9117531","45311053","3213","27000","799000","14560854","723332930","149020","4871413","8847","N/A","N/A","N/A","N/A","9412","545870","80248","-7762","2640911","14693","1173159","2274","100585","232010","103786","1639","48455","101","2467","27808","260","12","831","5.058153327076227","300.5388604994705"
"60","Gabry Ponte","Italy","Electronic","Big Indie Labels, Warner Music Group, Sony Music Entertainment, Universal Music Group","1637","688","22711","757252","161968090","4529680992","470661","16017050","164070157","2389","11000","932000","39170019","1701045485","200223","12806603","6515","-7625","1292407","17228","2581633","2345","892900","70622","-2667","1760166","3514","206474","1076","27330","548390","90957","582","114854","94","2589","510","386","98","5122","691.3784474232102","15268.347994410067"
"61","Duke Dumont","United Kingdom","Electronic","Sony Music Entertainment, Universal Music Group","1696","1460","21421","832574","84870633","2456434651","1434528","9197190","62269264","1166","0","1360000","23958719","1728517405","72074","8501155","10475","992","106009","22804","480720","564","292917","10691","-2027","437991","1114","1074878","1296","445979","1117996","44074","1217","61747","99","2495","1020","240","65","5195","241.68928210617236","39024.46077312595"
"62","NXGHT!","Indonesia","Electronic","Big Indie Labels","1698","1696","10585","220760","61397323","660770458","-1608549","5165485","24641689","23558","12000","210000","1086126","6933948","11675","111136","171246","N/A","N/A","N/A","N/A","302","14016","829","N/A","N/A","487","6732","343","4896","1045514","9796","N/A","N/A","N/A","N/A","9985","61","0","0","149.1552428782722","150.2267681135432"
"63","CYRIL","Australia","Electronic","Warner Music Group, Big Indie Labels","1709","721","22015","473788","185399636","2208882827","-30124","15644142","157899353","9632","11000","231000","11116759","156506190","68313","1100429","12290","152","785065","21077","4345796","1673","117015","59972","295","25188","N/A","N/A","1721","79468","860559","131423","381","118797","100","2817","565","37","13","1087","394.5825148893157","8910.561055976648"
"64","Meduza","Italy","Electronic","Universal Music Group, Big Indie Labels, Sony Music Entertainment, Warner Music Group","1732","590","32717","1025666","116111269","5882065146","89296","12148917","195460433","2410","0","1520000","17980383","1363376604","73728","13292539","4425","1154","468504","25863","3107826","27500","601905","158348","27527","149564","2420","266284","2648","103724","750544","56948","529","134174","115","3368","25","143","75","10691","4762.534606732698","111119.41081546075"
"65","Illenium","United States","Electronic","Warner Music Group, Universal Music Group, Sony Music Entertainment, Big Indie Labels","1763","1188","44650","1699802","162457982","5459448305","1279819","11421204","114683339","2336","10000","1040000","23656550","1455159962","184343","15846455","2442","32639","547402","701879","12051323","97201","1112366","774210","5465","923036","1797","126170","3380","607680","2231918","50658","3571","27464","84","710","2966","279","84","3327","447.79874253177223","2505.674717631333"
"66","Nicky Romero","Netherlands","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group","1780","2642","8625","2176384","33759645","2019116902","-534720","4812725","54740623","6937","0","1570000","8123533","581219128","32915","5487695","3484","-579","215843","2727","383361","-9299","2999197","84521","-27392","5617644","1504","1501615","-427","3767106","267412","13110","3326","21867","83","823","913","748","207","13759","626.4004340782532","22265.73000588269"
"67","Ian Asher","United States","Electronic","Sony Music Entertainment, Universal Music Group, Warner Music Group, Big Indie Labels","1805","1768","29617","282899","141995141","620737514","110587","10848996","68571577","11327","8500","106000","9005626","41837564","72642","731085","930","-94248","7041089","1290923","10684921","-750","1392233","759366","1363","11141","428","5054","5428","184393","2371791","50566","16843","2903","48","150","1071","37","6","544","111.11108139638013","5206.026498388451"
