"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"11","Darude","Finland","Electronic","Big Indie Labels, Warner Music Group","6474","3569","1114","285800","2273018","752739567","50765","4670862","35973795","10607","0","541000","395839","487701035","3668","4536049","48227","33","10110","121","0","56","81690","209","95","116908","192","52612","46","41805","31030","66","3005","2195","59","700","22662","98","8","295","38.39520619101319","497.00950791167327"
"12","Safri Duo","Denmark","Electronic","Universal Music Group, Sony Music Entertainment, Big Indie Labels","6755","4135","547","214465","2075048","558198505","12865","4058780","30749843","14211","0","195","462103","220061142","2564","1409277","2265","-204","515506","3773","0","-509","1039782","2357","-435","417190","65","27643","N/A","N/A","N/A","24","2037","3143","70","972","2948","35","6","226","43.74747502087745","1607.1167063513851"
"13","Gareth Emery","United States","Electronic","Big Indie Labels","7537","9724","408","353911","1468145","787752075","-32810","1640315","15096364","10217","0","544000","506826","391478590","2168","2925925","13030","N/A","N/A","N/A","N/A","-25","433496","1067","-655","1306396","46","166685","20","181416","12973","48","4468","1298","43","176","2776","681","153","6316","202.91417974414847","10814.376811807279"
"14","Cosmic Gate","Germany","Electronic","Big Indie Labels, Universal Music Group","9318","12421","553","312800","1012330","692815017","-36678","1250259","15372018","10852","0","407000","517821","271444871","2447","2278196","15269","129","25483","1522","0","264","281929","4455","-95","806844","75","60906","100","149307","19309","159","4972","1100","44","264","2345","788","128","5069","193.19632963595197","11481.544765083681"
"15","Delerium","Canada","Electronic","Big Indie Labels, Universal Music Group, Warner Music Group","9696","5406","593","135300","2497548","524843014","2770","3402744","33185654","31538","0","59700","61268","51181718","521","283035","109555","N/A","N/A","N/A","N/A","7","2805","0","-33","73093","32","20246","9","2603","6664","3119","2950","1809","57","555","690","881","21","1651","256.0725553969896","12176.72167474439"
"16","Omiki","Israel","Electronic","Big Indie Labels","10752","13955","568","157464","1063579","166791214","-17036","1194884","12119497","13328","0","324000","808560","204450048","2318","1279999","27978","315","14216","4495","0","153","186286","909","0","256497","78","13252","90","86151","15794","78","38580","107","24","54","816","130","79","5653","286.4824860827403","6247.938329183653"
"17","Ferry Corsten","Netherlands","Electronic","Big Indie Labels, Universal Music Group","11004","11437","398","296855","928818","427629163","-38901","1448936","21207585","22090","0","220000","112109","124050965","1257","1119482","12150","119","13692","1333","0","212","303630","5267","228","1132679","53","132787","77","182438","26911","93","4585","1370","51","302","955","1265","168","6637","408.69247921619944","18291.96200373078"
"18","Infected Mushroom","Israel","Electronic","Big Indie Labels","11486","12981","854","811326","845661","675881271","-3990","788185","8169693","12850","0","319000","190867","356014856","2013","2863412","16142","27","95933","82","0","148","242007","265","-467","1326976","106","244015","101","281542","24758","11","22657","169","24","57","11768","389","73","2054","71.96178486090592","628.0374863147151"
"19","Claudinho Brasil","Brazil","Electronic","Universal Music Group, Big Indie Labels","11651","22397","948","170268","852686","110760467","5667","622296","2572018","26685","0","106000","173269","29842607","2340","508745","4736","2010","564026","75420","0","4853","1285729","12436","2119","372414","86","29904","88","83063","13503","10","123912","8","2","3","19785","58","5","216","54.30440179611694","137.1052303817228"
"20","U96","Germany","Electronic","Big Indie Labels","11710","8479","361","98409","1699249","207665714","75049","2588020","6950582","30344","-10","1980","154721","52410102","1458","453632","160793","0","75","0","0","4","2921","3","1","7158","38","10491","7","4879","17846","2","2688","2461","50","547","5252","178","2","88","40.76741632222","1038.0090202325825"
"21","Chicane","United Kingdom","Electronic","Big Indie Labels, Universal Music Group","11778","8156","630","211821","1880384","519458289","16155","2092242","17552818","22918","100","75500","162996","139597464","1247","852854","50009","N/A","N/A","N/A","N/A","239","49234","170","233","228359","48","39928","65","29503","16572","220","2567","2330","64","791","1918","780","56","1968","532.3342682599629","7108.975547109864"
"22","Sharon Den Adel","Netherlands","Metal","Big Indie Labels","11849","7530","98","33854","2461132","309488276","-16042","2739546","9024630","11989","N/A","N/A","N/A","N/A","N/A","N/A","72165","N/A","N/A","N/A","N/A","20","11420","13","-136","195554","8","17194","N/A","N/A","N/A","1","53519","59","11","14","1119","53","7","433","31.478512993613744","5124.198801965575"
"23","Mandragora","Mexico","Electronic","Big Indie Labels","11909","13411","355","419960","733359","440688634","-2559","930904","4590380","12713","0","798000","421245","375982516","3952","6263129","28245","3","7170","0","0","-76","209941","1618","4","447718","91","89343","91","353747","33668","12","50865","37","11","13","1244","363","41","1469","200.17407901167303","4447.211984505107"
"24","Victor Marin","Romania","Electronic","N/A","12135","28659","24791","127276","0","384853","-122","208","29757","88244","0","1520","0","1995","0","42","13699","-8","21899","6","0","4525","266713","1339","-665","146763","0","6920","1","2652","9695","0","N/A","N/A","N/A","N/A","426","2694","0","0","9647.996200126065","9820.508912162322"
"25","Paul Oakenfold","United Kingdom","Electronic","Big Indie Labels, Warner Music Group, Universal Music Group, Sony Music Entertainment","13296","12419","651","247407","909134","368535391","9943","1257174","17737627","29126","0","81700","87912","76051884","848","615994","14373","0","5090","0","0","-862","766974","209","0","1469155","46","105286","64","221907","20604","350","9111","537","50","250","2881","1035","98","2453","255.01989818816764","4645.632131644936"
"26","Markus Schulz","United States","Electronic","Big Indie Labels, Universal Music Group, Warner Music Group","13777","24037","276","330740","256489","239618813","-3251","481717","7047593","19658","0","386000","104180","158251485","892","1511641","15024","0","7672","0","0","95","292587","2355","-384","1105820","49","143498","73","182478","20141","36","7991","586","43","190","3298","1451","176","3904","365.17268640971383","8664.141912108562"
"27","Giuseppe Ottaviani","Italy","Electronic","Big Indie Labels, Universal Music Group, Warner Music Group","13859","19274","276","152283","663623","214985427","15275","985026","13947034","25393","1000","246000","70782","67244189","1269","1242787","10162","331","175903","6106","0","664","272447","10216","609","583902","38","30195","68","70155","21953","67","8713","559","36","119","769","733","214","8507","451.541451554846","24115.95869674167"
"28","Ben Nicky","United Kingdom","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","14311","16623","172","140193","533171","222671059","-16750","853065","13070357","29252","0","142000","119736","42916170","986","542761","6551","-162","1179064","8848","0","-233","687335","3387","-290","699349","11","11056","85","167570","50869","164","11511","372","26","80","1220","253","112","7946","190.38278944993598","8358.313376337077"
"29","Audien","United States","Electronic","Big Indie Labels","14700","8267","259","208586","996226","886033301","-80714","1421535","27912934","31452","0","78100","28124","65262787","169","717396","34907","35","4549","402","0","29","107674","0","-104","250003","15","291109","10","188044","22224","7","6283","1432","52","198","7057","283","44","1814","71.10712450195906","4945.752040690513"
"30","Chapeleiro","Brazil","Electronic","Universal Music Group, Big Indie Labels","15113","33244","122","481486","122841","86027865","-2152","166733","1105010","17434","0","749000","85577","112822655","610","2018339","13995","289","94765","4168","0","-159","440867","1806","-918","1273396","28","153435","19","248624","7616","1","138012","1","1","1","30661","68","6","35","27.861044280797493","136.17793612808123"
"31","Mauro Picotto","Italy","Electronic","Big Indie Labels, Universal Music Group","15324","11461","339","110691","860693","241486607","-21772","1419271","13205648","40263","100","41800","43780","31802013","353","245822","38709","0","751","0","0","233","72802","1026","0","421497","21","40332","47","81714","14652","28","3793","1426","46","464","2655","960","63","1536","351.14791554208676","4217.931121183493"
"32","Andrew Rayel","Moldova","Electronic","Big Indie Labels, Sony Music Entertainment","15915","17448","239","180600","498415","413619703","-9912","978875","8627306","25375","0","182000","93650","92698848","1201","1251840","17411","334","45586","7441","0","365","243596","2434","0","881794","40","70778","36","179963","13099","30","7016","634","36","120","2802","525","150","5426","227.80020233083067","9700.52882399261"
"33","Nadia Ali","United States","Electronic","Big Indie Labels, Warner Music Group","16093","11403","250","110677","1178688","410330682","21248","1218784","18427949","31063","0","156000","49185","102481150","455","584340","23497","N/A","N/A","N/A","N/A","278","128708","311","-40","1044520","16","94827","16","44639","3506","28","15793","270","33","100","2118","481","26","853","73.79106485637428","3061.459676670049"
"34","Alex M.O.R.P.H.","Germany","Electronic","Big Indie Labels, Sony Music Entertainment","16116","14981","389","113752","1206308","182510645","40649","1464044","3497332","42468","300","37600","35807","19881933","271","207599","28734","-74","41839","106","0","48","94842","239","0","208766","22","24689","32","38571","16363","28","12349","293","22","83","2196","784","151","4923","334.6174849925509","11155.53606194346"
"35","Blastoyz","Israel","Electronic","Big Indie Labels","16457","23168","232","134909","312366","145488942","-2942","502356","5463916","15202","1000","519000","230753","145038415","2314","2224271","23584","-31","19056","627","0","-41","183644","72","579","998104","21","35555","39","152861","10208","4","56440","33","8","12","14382","97","59","4963","57.67270079054961","784.1851551414031"
"36","Pegassi","Belgium","Electronic","Sony Music Entertainment, Universal Music Group","16595","21589","572","53600","1012618","62525619","-43215","807976","4859687","52388","180","8440","14522","1496235","151","28580","11209","280","44571","5022","0","0","123309","0","0","3111","31","2528","267","66628","68060","33","63739","54","5","15","2216","31","8","696","43.24546573762217","1891.0764695650332"
"37","DJ HEARTSTRING","Germany","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group, Warner Music Group","16952","15115","339","104115","1266629","158377395","-15366","1205402","10053801","64441","100","16200","37235","2738024","424","40607","33700","N/A","N/A","N/A","N/A","180","142463","2777","N/A","N/A","16","5006","219","84400","88543","87","25087","125","19","39","1152","57","24","2522","183.20711299851286","5101.8542544058"
"38","Billy Gillies","United Kingdom","Electronic","Big Indie Labels, Warner Music Group","17120","16694","274","84483","552515","175705842","-2600","739741","8554690","21741","0","69200","1000","75821656","13","337315","38218","N/A","N/A","N/A","N/A","1725","120585","4000","1826","291989","8","2108","131","95394","76360","11","8006","619","53","197","1317","96","27","1577","92.00360355340143","7377.8136072514935"
"39","Macon","Germany","Electronic","Universal Music Group, Big Indie Labels, Warner Music Group, BMG","17437","9568","122","52820","1241415","238994710","-29133","1724980","8285122","23176","0","44700","247978","77249653","1500","601485","80070","0","91200","0","0","-30","27867","92","0","522","5","1035","93","65070","63457","83","68573","34","2","10","9315","29","6","193","46.2085541377139","300.9167666001171"
"40","Da Hool","Germany","Electronic","Big Indie Labels, Sony Music Entertainment, Warner Music Group","17494","9247","234","50825","798222","233521642","-10845","1733151","25291213","29985","0","928","146305","79821225","1301","707649","60590","39","5076","416","0","88","74292","247","11","28465","32","11540","4","837","302","129","7427","602","45","200","717","244","14","1507","175.32772592029508","17578.949400634236"
"41","Vermont","Brazil","Electronic","Big Indie Labels","17991","46589","178","67943","195948","47239664","-5753","219912","1983235","12860","3000","166000","215244","26562250","6916","609430","23982","108","36039","5318","0","173","176496","1819","0","224318","27","8171","55","88199","17750","0","82469","21","3","5","33651","67","21","335","21.086967291674707","73.87873269141252"
"42","Liquid Soul","Switzerland","Electronic","Big Indie Labels, Universal Music Group","18240","21851","258","148941","402490","177343954","-88279","669304","8101594","15865","0","189000","220685","116686038","1941","1348812","31471","12","6553","79","0","89","153581","673","-209","593295","36","26370","78","167219","8340","14","23716","172","21","43","2551","430","160","13055","83.6220281727164","3488.358417696005"
"43","DJ Daddy Trance","Germany","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group","18297","11340","89","31648","767119","154236171","-678","1318270","8071198","27220","1100","37200","78484","9828182","670","106628","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","18","2325","N/A","N/A","N/A","73","100766","10","6","6","103","38","18","4141","271.7860717932331","35510.127098925324"
"44","DJ Bountyhunter","Belgium","Electronic","Big Indie Labels","18472","6501","508","63366","2366165","226619172","-29353","3074414","13413250","N/A","N/A","N/A","N/A","N/A","N/A","N/A","200663","5","2019","1","0","1","2698","2","7","7912","10","386","0","338","1","5215","97501","15","5","10","25211","86","0","0","37.606258590953175","73.9167913535453"
"45","Faruk Sabanci","Turkey","Electronic","Big Indie Labels, Warner Music Group","18620","20576","73","23393","418943","145550511","-16172","757629","3582443","20818","0","25500","26850","75743018","71","543621","31005","-36","61954","-14718","0","-4","258435","253","-101","309188","1","9456","2","64943","1694","0","26080","135","21","39","47238","160","39","850","3.9943519556888085","806.914724911583"
"46","Blazy","Brazil","Electronic","Big Indie Labels, Universal Music Group","19168","20354","474","99578","551793","117471184","214","712461","3568744","22279","0","153000","242623","35954333","1773","568855","32302","N/A","N/A","N/A","N/A","988","342994","14148","0","229636","40","16079","85","103327","13547","12","146367","3","2","3","17702","53","30","2504","45.995715179926194","345.06495909850594"
"47","Hilight Tribe","France","Electronic","Big Indie Labels","19383","9397","329","202758","708846","444123217","-12610","1273210","9606130","19319","0","105000","157346","237618214","1345","2215536","66945","N/A","N/A","N/A","N/A","40","49352","230","0","137309","99","90462","26","24111","4288","1057","63743","27","5","11","44737","45","8","6187","3.803912699841929","1693.0754605095397"
"48","Fragma","Germany","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group","19455","12658","234","77284","810843","177684040","-15497","1357459","14754380","32165","100","57800","204320","53978140","912","367827","179185","N/A","N/A","N/A","N/A","2","9531","4","-2","9061","29","9995","N/A","N/A","N/A","39","3514","1648","66","523","2327","260","10","567","246.15866389320706","1834.707207949123"
"49","Aly & Fila","Egypt","Electronic","Big Indie Labels, Universal Music Group","19798","28262","183","181886","701442","346621706","2473","489869","5616189","38590","0","159000","23558","31345682","309","548789","17822","N/A","N/A","N/A","N/A","45","236266","987","0","1689455","33","111065","46","135891","13109","10","9786","435","24","100","2698","649","139","5289","168.60989543545963","12720.119681997561"
"50","LSR/CITY","N/A","Electronic","Big Indie Labels","20981","18804","204","31497","901696","74877859","-30910","828156","8552900","24206","200","57400","245780","30837351","1316","277091","37355","N/A","N/A","N/A","N/A","-313","418252","0","N/A","N/A","8","759","9","1487","3737","14","38465","77","15","24","4127","35","8","416","117.28609844383116","743.7680687835048"
"51","Niels van Gogh","Germany","Electronic","Big Indie Labels, Universal Music Group","21305","16018","89","28250","820049","138355490","3956","1275738","7551465","68839","0","3790","21067","16684427","143","115943","58032","N/A","N/A","N/A","N/A","89","48762","19","-86","212314","11","18557","7","35489","3440","762","6329","995","35","228","1396","612","20","2375","166.09798565120036","10662.957923983773"
"52","Phaxe","Denmark","Electronic","Big Indie Labels","22304","20884","302","152321","638090","203667941","-1528","597451","3165691","33844","0","64100","33762","37501088","203","384399","46489","N/A","N/A","N/A","N/A","1","163226","440","-77","127392","38","31362","61","120428","13284","48","79655","19","5","7","21312","179","89","6732","36.31226380424284","901.882725656449"
"53","DJ Aligator","Denmark","Electronic","Big Indie Labels, Warner Music Group","22489","27729","129","78812","299794","139206686","-5050","427877","3596727","26738","0","115000","94952","110303125","525","644699","13062","0","155","2","0","-225","1507014","609","-142","811460","6","19686","1","2095","459","28","16173","259","26","66","15056","37","2","175","17.238858335513676","107.06794641230505"
"54","Yanou","Germany","Electronic","Big Indie Labels","23268","10618","57","7435","788030","261882847","33904","1619913","1539455","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","4","1288","N/A","N/A","N/A","25","5054","1047","56","405","80730","82","0","0","3.1893833937380185","33.49352302214357"
"55","Nifra","Slovakia","Electronic","Big Indie Labels, Sony Music Entertainment","23498","39805","162","41170","310017","38986285","-2558","333371","4538031","28404","0","120000","87616","21107797","1064","432866","16347","95","61373","2037","0","36","295075","1614","399","455127","10","5281","54","28958","8713","3","25531","140","13","23","2082","124","49","1224","72.48845601239938","3118.522483175298"
"56","BT","United States","Electronic","Big Indie Labels, Warner Music Group, Universal Music Group, Sony Music Entertainment","23626","30132","129","109962","293079","191332871","-259","369123","8094524","28742","100","39500","69031","95716184","542","575074","15582","N/A","N/A","N/A","N/A","136","240409","321","-26","705613","0","45731","23","53555","4179","45","10712","551","46","198","2706","742","111","3763","344.5931902289873","8300.246599466614"
"57","latex fruit","Argentina","Electronic","N/A","23869","17429","765","35296","1920643","61177134","27840","1454024","301928","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","7","312","49","7010","65839","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"58","Shogun","United States","Electronic","Big Indie Labels, Universal Music Group","23930","53761","11","31434","61690","72089892","-6459","137400","2971460","65598","0","10200","10739","27866379","79","780149","6931","N/A","N/A","N/A","N/A","-6390","4941150","10407","-467","784297","N/A","N/A","10","12832","1591","0","27149","89","18","37","10639","249","33","946","66.49545282929057","1985.4715247881038"
"59","Levi Heron","United Kingdom","Electronic","N/A","23992","11473","121","30909","1031248","85428950","-17525","1290350","14822887","57373","20","9500","60550","8902671","119","76538","822611","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","32","11410","32906","0","17377","188","19","64","7870","11","1","40","13.844396517530532","213.2761308290983"
"60","Emma Hewitt","Australia","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment","24113","22418","121","105167","327866","265953732","-2121","537604","7485616","24117","0","103000","119578","122691961","654","936946","24177","N/A","N/A","N/A","N/A","-59","166154","181","-312","978741","31","104641","N/A","N/A","N/A","331","14339","277","32","90","4000","469","71","2800","193.07775832441956","6308.504904174179"
"61","Christina Novelli","United Kingdom","Electronic","Big Indie Labels","24286","21245","122","57552","507696","317078437","10049","659834","8266025","19123","100","87500","206434","212199990","946","1386285","32987","N/A","N/A","N/A","N/A","42","238955","91","-107","269844","0","23777","9","6042","1848","17","10312","472","30","84","3241","663","185","5101","257.3958182746754","9552.51814791092"
"62","Xploshi","United Kingdom","Electronic","N/A","25012","63520","346","18255","368050","13899180","9708","250372","202902","12940","0","522000","48231","148890860","917","4588210","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","6","299","N/A","N/A","N/A","0","N/A","N/A","N/A","N/A","67061","2","0","0","5.361364256309307","5.361364256309307"
"63","Schrotthagen","Germany","Electronic","N/A","25535","22711","539","165595","723541","87786948","-12998","597590","1891369","44659","0","39800","0","1915242","0","35579","16034","-57","190814","78","0","1373","408231","6392","N/A","N/A","48","5964","N/A","N/A","N/A","4","81356","34","4","8","12187","52","5","57","61.91753746906073","127.4782054793718"
"64","Sasha","United Kingdom","Electronic","Big Indie Labels, Warner Music Group, Universal Music Group","25751","32498","323","136792","253367","121231140","-478","320161","6445290","57668","0","52500","4683","9447900","76","84787","17369","N/A","N/A","N/A","N/A","844","277901","2351","-30","641588","13","10584","137","202267","6854","26","21800","152","21","53","526","533","150","9028","260.09456801998175","51489.782280795225"
"65","Ian van Dahl","Belgium","Electronic","Big Indie Labels, Sony Music Entertainment","25861","16558","267","82813","478498","142091569","-7279","925258","9722645","39938","0","10300","94724","40691393","506","282575","337239","N/A","N/A","N/A","N/A","15","1499","0","0","5224","16","14853","N/A","N/A","N/A","19","3655","1294","53","429","88811","75","0","0","2.274816689800751","26.840577084681776"
"66","Cristobal Pesce","Chile","Electronic","N/A","25951","109321","205","61089","52101","8074415","-1715","43212","62957","25522","0","503000","48213","15958819","787","432701","14678","119","298937","5443","0","487","612189","1088","-96","102319","11","1677","77","28643","8083","0","N/A","N/A","N/A","N/A","61661","6","0","0","6.67486056687909","13.885996279162963"
"67","Sarah de Warren","United Kingdom","Electronic","Big Indie Labels, Sony Music Entertainment, Universal Music Group","26436","10359","159","69559","782415","311920188","-19174","1280522","36037464","53850","0","7230","16523","29875972","75","408556","44970","23","23909","983","0","493","57894","4044","70","9836","5","6498","17","4731","935","17","16210","231","24","65","353","390","94","3106","730.915590799277","14390.387948593441"
"68","Captain Hook","Israel","Electronic","Big Indie Labels","26687","45686","287","119228","181162","66230735","8237","207217","1862107","30149","0","185000","3177","48493536","44","639901","28739","N/A","N/A","N/A","N/A","20","174436","937","-206","898512","31","63667","97","216039","15510","14","69390","33","11","16","16625","167","88","4245","62.431466019890195","586.7226439301534"
"69","Dimrain47","United States","Electronic","N/A","26839","50950","605","60223","325753","28309542","6826","234736","147194","25518","100","90000","22646","35660481","228","479703","817225","0","29","0","0","N/A","N/A","N/A","N/A","N/A","25","3027","8","5366","1229","3","299508","2","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"70","Paraçek","Germany","Electronic","Warner Music Group, Big Indie Labels, Universal Music Group","27946","34385","288","37145","584962","40842028","1339","522016","1093909","61936","180","7830","19981","565899","298","12068","13339","160","21815","5007","0","1159","117152","20531","0","198","15","926","402","52513","54463","8","97775","14","2","6","N/A","N/A","N/A","N/A","N/A","N/A"
"71","Age Of Love","Italy","Electronic","Big Indie Labels","28118","14305","184","47140","557048","155448076","-6671","1029129","12794629","187363","0","236","1620","65925","16","1146","74361","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-89","211217","2","352","5","1244","2089","0","12253","378","26","124","737","85","6","2115","64.12878063865166","15114.231030081508"
"72","ASPARAGUSproject","Russian Federation","Electronic","Big Indie Labels","28123","119796","31","1676","129856","3584211","9276","110504","15154","10409","300","58200","1436846","111095410","2865","300096","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2","68","2","174","1465","2","44322","53","11","14","42844","16","0","0","15.299313602435141","27.362831214800067"
"73","Westbam/ML","Germany","Electronic","Big Indie Labels","28609","61534","23","56191","168190","50127546","1447","75454","5204309","61077","100","38100","21715","13163690","103","117290","31607","18","26541","59","0","34","84990","209","122","175827","23","18380","3","1060236","765","0","9769","565","23","148","3733","219","12","730","86.34639833899895","5454.244548334401"
"74","York","Antigua and Barbuda","Electronic","Big Indie Labels, Universal Music Group, Sony Music Entertainment","29258","11922","159","34159","872291","221210037","-1622","1416269","18591731","189779","N/A","N/A","N/A","N/A","N/A","N/A","128771","N/A","N/A","N/A","N/A","15","9117","67","-14","34655","17","4320","13","3327","12058","134","9669","547","32","173","1851","792","50","1547","436.43650950080064","6888.680536313246"
"75","Rank 1","Netherlands","Electronic","Big Indie Labels","29412","19425","131","78454","737521","195823174","-37448","875892","8470371","71449","0","1150","24963","10112328","210","80480","76969","N/A","N/A","N/A","N/A","31","12103","2","-30","78862","20","13539","2","8437","708","41","10244","419","28","120","3126","351","31","1492","106.79453277999123","2949.359658899426"
"76","MaRLo","Australia","Electronic","Big Indie Labels, Universal Music Group","29431","33470","57","96322","209280","201022873","-2332","256102","4707422","32479","0","118000","32441","33067739","154","433061","22497","-39","91319","198","0","-50","217880","1128","-235","436812","2","45004","18","76568","5875","12","24960","115","20","45","3543","478","115","3461","241.91123213332915","7018.571589236581"
