"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"ecstacy (slowed)","2023-06-06","N/A","Metal","N/A","N/A","SUICIDAL-IDOL","N/A","N/A","N/A","N/A","6761","N/A","N/A","N/A","N/A","67193104.22999999","N/A","N/A","N/A","78684905","427813915","N/A","N/A","N/A","444322","1584834","N/A","N/A","N/A","674","N/A","N/A","N/A","N/A","5259669","24150416","N/A","N/A","N/A","N/A","N/A"
"Dear God","2007-10-26","N/A","Metal","N/A","N/A","Avenged Sevenfold","N/A","N/A","N/A","N/A","6799","N/A","N/A","N/A","N/A","66941944.04499999","N/A","N/A","N/A","47608847","277453719","N/A","N/A","N/A","34433589","308652346","N/A","N/A","N/A","4720","N/A","N/A","N/A","N/A","65058","591018","N/A","N/A","N/A","0","399404"
"Mujer Amante","2004-01-01","N/A","Metal","N/A","N/A","Rata Blanca","N/A","N/A","N/A","N/A","6881","N/A","N/A","N/A","N/A","66285652.964999996","N/A","N/A","N/A","23772343","268365547","N/A","N/A","N/A","26188830","522873419","N/A","N/A","N/A","79086","N/A","N/A","N/A","N/A","14733","37063","N/A","N/A","N/A","N/A","N/A"
"Afterlife","2007-10-26","N/A","Metal","N/A","N/A","Avenged Sevenfold","N/A","N/A","N/A","N/A","7080","N/A","N/A","N/A","N/A","64861049.125","N/A","N/A","N/A","67924947","378979068","N/A","N/A","N/A","10969265","216517985","N/A","N/A","N/A","10781","N/A","N/A","N/A","N/A","339720","1526496","N/A","N/A","N/A","0","516076"
"Seek & Destroy - Remastered","1983-07-24","N/A","Metal","N/A","N/A","Metallica","N/A","N/A","N/A","N/A","7256","N/A","N/A","N/A","N/A","63663265.50000001","N/A","N/A","N/A","74961193","360909972","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","22637","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Fade To Black - Remastered","1984-07-26","N/A","Metal","N/A","N/A","Metallica","N/A","N/A","N/A","N/A","7881","N/A","N/A","N/A","N/A","59334745.300000004","N/A","N/A","N/A","63915869","433275672","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","35965","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Breaking the Law","1980-01-01","N/A","Metal","N/A","N/A","Judas Priest","N/A","N/A","N/A","N/A","8022","N/A","N/A","N/A","N/A","58523525.64000001","N/A","N/A","N/A","40534886","353657872","N/A","N/A","N/A","10615702","125417401","N/A","N/A","N/A","64523","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Seek & Destroy (Remastered)","1983-07-25","N/A","Metal","N/A","N/A","Metallica","N/A","N/A","N/A","N/A","8304","N/A","N/A","N/A","N/A","56854985.500000015","N/A","N/A","N/A","74961193","360909972","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","86","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mother","1988-01-01","N/A","Metal","N/A","N/A","Danzig","N/A","N/A","N/A","N/A","8520","N/A","N/A","N/A","N/A","55619068.67","N/A","N/A","N/A","54034563","383579243","N/A","N/A","N/A","130680","2532362","N/A","N/A","N/A","48174","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","2924474"
"Living Dead Girl","1998-01-01","N/A","Metal","N/A","N/A","Rob Zombie","N/A","N/A","N/A","N/A","9025","N/A","N/A","N/A","N/A","53141869.895","N/A","N/A","N/A","52012675","262667509","N/A","N/A","N/A","7762156","99944099","N/A","N/A","N/A","23147","N/A","N/A","N/A","N/A","152691","760758","N/A","N/A","N/A","0","784363"
"Battery (Remastered)","1986-03-03","N/A","Metal","N/A","N/A","Metallica","N/A","N/A","N/A","N/A","9102","N/A","N/A","N/A","N/A","52794003.81499999","N/A","N/A","N/A","31763482","219016815","N/A","N/A","N/A","483249","31353556","N/A","N/A","N/A","12626","N/A","N/A","N/A","N/A","168477","741430","N/A","N/A","N/A","N/A","N/A"
"Wherever I May Roam (Remastered)","1991-08-12","N/A","Metal","N/A","N/A","Metallica","N/A","N/A","N/A","N/A","9249","N/A","N/A","N/A","N/A","52124846.5","N/A","N/A","N/A","53340870","314806427","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","37725","N/A","N/A","N/A","N/A","123279","239694","N/A","N/A","N/A","N/A","N/A"
"For Whom The Bell Tolls (Remastered)","1984-07-27","N/A","Metal","N/A","N/A","Metallica","N/A","N/A","N/A","N/A","9601","N/A","N/A","N/A","N/A","50511141.779999994","N/A","N/A","N/A","43886874","728819147","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","31966","N/A","N/A","N/A","N/A","7570","15625","N/A","N/A","N/A","N/A","N/A"
"Holy Diver","2006-12-05","N/A","Metal","N/A","N/A","Dio","N/A","N/A","N/A","N/A","10055","N/A","N/A","N/A","N/A","48671820.18499999","N/A","N/A","N/A","15621","22639","N/A","N/A","N/A","7247088","36076435","N/A","N/A","N/A","51209","N/A","N/A","N/A","N/A","11431","39336","N/A","N/A","N/A","N/A","N/A"
"Run to the Hills - 2015 Remaster","1982-01-01","N/A","Metal","N/A","N/A","Iron Maiden","N/A","N/A","N/A","N/A","10583","N/A","N/A","N/A","N/A","46636978.355000004","N/A","N/A","N/A","52352380","465590907","N/A","N/A","N/A","8084506","81832159","N/A","N/A","N/A","613","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bark at the Moon","1983-12-10","N/A","Metal","N/A","N/A","Ozzy Osbourne","N/A","N/A","N/A","N/A","10731","N/A","N/A","N/A","N/A","46166769.139999986","N/A","N/A","N/A","36938641","184246664","N/A","N/A","N/A","5301013","14662786","N/A","N/A","N/A","47092","N/A","N/A","N/A","N/A","69560","260040","N/A","N/A","N/A","0","483216"
"Turn The Page","1998-01-01","N/A","Metal","N/A","N/A","Metallica","N/A","N/A","N/A","N/A","10882","N/A","N/A","N/A","N/A","45638895.665","N/A","N/A","N/A","34838015","215797250","N/A","N/A","N/A","7278934","146636002","N/A","N/A","N/A","42780","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Fear of the Dark - 2015 Remaster","1992-01-01","N/A","Metal","N/A","N/A","Iron Maiden","N/A","N/A","N/A","N/A","11662","N/A","N/A","N/A","N/A","43156457.29999999","N/A","N/A","N/A","56717005","426919600","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1144","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Aún Estás En Mis Sueños","2005-01-01","N/A","Metal","N/A","N/A","Rata Blanca","N/A","N/A","N/A","N/A","11699","N/A","N/A","N/A","N/A","43032792.41","N/A","N/A","N/A","21793606","110196534","N/A","N/A","N/A","26105883","147472510","N/A","N/A","N/A","13204","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","360041"
"The Unforgiven II","1997-01-01","N/A","Metal","N/A","N/A","Metallica","N/A","N/A","N/A","N/A","11906","N/A","N/A","N/A","N/A","42338571.93","N/A","N/A","N/A","38976837","219774114","N/A","N/A","N/A","8302068","181516997","N/A","N/A","N/A","19900","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Bat Country","2005-06-06","N/A","Metal","N/A","N/A","Avenged Sevenfold","N/A","N/A","N/A","N/A","12293","N/A","N/A","N/A","N/A","41227800.705000006","N/A","N/A","N/A","43032864","324993368","N/A","N/A","N/A","5104885","95351990","N/A","N/A","N/A","12954","N/A","N/A","N/A","N/A","240993","5434839","N/A","N/A","N/A","0","511160"
"Shot in the Dark","1986-02-22","N/A","Metal","N/A","N/A","Ozzy Osbourne","N/A","N/A","N/A","N/A","12370","N/A","N/A","N/A","N/A","40982741.135000005","N/A","N/A","N/A","34497146","128380531","N/A","N/A","N/A","1717676","13075600","N/A","N/A","N/A","45113","N/A","N/A","N/A","N/A","92136","226561","N/A","N/A","N/A","0","606194"
"Shepherd of Fire","2013-08-23","N/A","Metal","N/A","N/A","Avenged Sevenfold","N/A","N/A","N/A","N/A","12547","N/A","N/A","N/A","N/A","40466586.285","N/A","N/A","N/A","39776049","289956380","N/A","N/A","N/A","7184304","115853879","N/A","N/A","N/A","11766","N/A","N/A","N/A","N/A","453772","9323654","N/A","N/A","N/A","0","874531"
"Seize the Day","2005-06-06","N/A","Metal","N/A","N/A","Avenged Sevenfold","N/A","N/A","N/A","N/A","12857","N/A","N/A","N/A","N/A","39615702.375","N/A","N/A","N/A","33911644","182390002","N/A","N/A","N/A","14709854","194435531","N/A","N/A","N/A","5239","N/A","N/A","N/A","N/A","68227","3003606","N/A","N/A","N/A","0","222451"
"Blackened","1988-08-25","N/A","Metal","N/A","N/A","Metallica","N/A","N/A","N/A","N/A","13204","N/A","N/A","N/A","N/A","38788979.230000004","N/A","N/A","N/A","23706208","153584118","N/A","N/A","N/A","422700","25355443","N/A","N/A","N/A","7941","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Welcome Home (Sanitarium) (Remastered)","1986-03-03","N/A","Metal","N/A","N/A","Metallica","N/A","N/A","N/A","N/A","14388","N/A","N/A","N/A","N/A","36188362.11","N/A","N/A","N/A","20881059","163071507","N/A","N/A","N/A","196988","35744502","N/A","N/A","N/A","13498","N/A","N/A","N/A","N/A","114682","509652","N/A","N/A","N/A","N/A","N/A"
"You've Got Another Thing Coming","1982-01-01","N/A","Metal","N/A","N/A","Judas Priest","N/A","N/A","N/A","N/A","14718","N/A","N/A","N/A","N/A","35493702.595","N/A","N/A","N/A","21842183","175340915","N/A","N/A","N/A","4557797","36111241","N/A","N/A","N/A","50442","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3130","1056210"
"Painkiller","1990-09-26","N/A","Metal","N/A","N/A","Judas Priest","N/A","N/A","N/A","N/A","14781","N/A","N/A","N/A","N/A","35344273.28","N/A","N/A","N/A","23877088","186419654","N/A","N/A","N/A","10845151","126133291","N/A","N/A","N/A","26973","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1387","432867"
"Gunslinger","2007-10-26","N/A","Metal","N/A","N/A","Avenged Sevenfold","N/A","N/A","N/A","N/A","15090","N/A","N/A","N/A","N/A","34733164.885000005","N/A","N/A","N/A","43912396","183090803","N/A","N/A","N/A","650245","31246644","N/A","N/A","N/A","1740","N/A","N/A","N/A","N/A","98617","448407","N/A","N/A","N/A","0","179490"
"Buried Alive","2010-07-23","N/A","Metal","N/A","N/A","Avenged Sevenfold","N/A","N/A","N/A","N/A","15253","N/A","N/A","N/A","N/A","34382807.15","N/A","N/A","N/A","28904791","182659238","N/A","N/A","N/A","13312648","148812923","N/A","N/A","N/A","3764","N/A","N/A","N/A","N/A","2798","739970","N/A","N/A","N/A","N/A","N/A"
"Atlas, Rise!","2016-11-18","N/A","Metal","N/A","N/A","Metallica","N/A","N/A","N/A","N/A","15260","N/A","N/A","N/A","N/A","34371763.66","N/A","N/A","N/A","4503868","83869761","N/A","N/A","N/A","1279739","50772473","N/A","N/A","N/A","97869","N/A","N/A","N/A","N/A","32749","952198","N/A","N/A","N/A","N/A","N/A"
"Lola Montez","2013-01-01","N/A","Metal","N/A","N/A","Volbeat","N/A","N/A","N/A","N/A","15512","N/A","N/A","N/A","N/A","33943246.655","N/A","N/A","N/A","30968359","270295751","N/A","N/A","N/A","2408469","47901499","N/A","N/A","N/A","28497","N/A","N/A","N/A","N/A","26425","215462","N/A","N/A","N/A","N/A","N/A"
"Wasting Love - 2015 Remaster","1992-01-01","N/A","Metal","N/A","N/A","Iron Maiden","N/A","N/A","N/A","N/A","15882","N/A","N/A","N/A","N/A","33296859.900000002","N/A","N/A","N/A","19346572","127024496","N/A","N/A","N/A","14707170","86131701","N/A","N/A","N/A","19711","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Living After Midnight","1980-01-01","N/A","Metal","N/A","N/A","Judas Priest","N/A","N/A","N/A","N/A","16875","N/A","N/A","N/A","N/A","31541020.71","N/A","N/A","N/A","11496404","132450512","N/A","N/A","N/A","2100892","15409408","N/A","N/A","N/A","69870","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2112","703977"
"The Devil's Bleeding Crown","2016-06-03","N/A","Metal","N/A","N/A","Volbeat","N/A","N/A","N/A","N/A","17044","N/A","N/A","N/A","N/A","31289054.18","N/A","N/A","N/A","31825670","269328238","N/A","N/A","N/A","2638416","51094762","N/A","N/A","N/A","17589","N/A","N/A","N/A","N/A","18511","193642","N/A","N/A","N/A","N/A","N/A"
"Unholy Confessions","2003-08-26","N/A","Metal","N/A","N/A","Avenged Sevenfold","N/A","N/A","N/A","N/A","17378","N/A","N/A","N/A","N/A","30738510.694999997","N/A","N/A","N/A","35625484","196478942","N/A","N/A","N/A","3553510","50822095","N/A","N/A","N/A","2161","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","219600"
"The Day That Never Comes","2008-01-01","N/A","Metal","N/A","N/A","Metallica","N/A","N/A","N/A","N/A","17513","N/A","N/A","N/A","N/A","30538860.349999998","N/A","N/A","N/A","28539673","191833217","N/A","N/A","N/A","7369964","189989133","N/A","N/A","N/A","8983","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"I Don't Wanna Stop","2007-05-18","N/A","Metal","N/A","N/A","Ozzy Osbourne","N/A","N/A","N/A","N/A","17590","N/A","N/A","N/A","N/A","30427501.359999992","N/A","N/A","N/A","37040744","146215683","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","9328","N/A","N/A","N/A","N/A","104765","332110","N/A","N/A","N/A","0","291370"
"Close My Eyes Forever","1988-02-01","N/A","Metal","N/A","N/A","Lita Ford, Ozzy Osbourne","N/A","N/A","N/A","N/A","17724","N/A","N/A","N/A","N/A","30215657.95","N/A","N/A","N/A","18268573","94087306","N/A","N/A","N/A","5979547","131871021","N/A","N/A","N/A","38589","N/A","N/A","N/A","N/A","19015","111122","N/A","N/A","N/A","0","893364"
"...And Justice For All","1988-08-25","N/A","Metal","N/A","N/A","Metallica","N/A","N/A","N/A","N/A","17986","N/A","N/A","N/A","N/A","29838826.455000002","N/A","N/A","N/A","14166755","108072086","N/A","N/A","N/A","167702","21550363","N/A","N/A","N/A","62894","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"The Memory Remains","1997-01-01","N/A","Metal","N/A","N/A","Metallica, Marianne Faithfull","N/A","N/A","N/A","N/A","18691","N/A","N/A","N/A","N/A","28925562.605","N/A","N/A","N/A","23440048","138899627","N/A","N/A","N/A","5973271","70521031","N/A","N/A","N/A","20516","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Holy Diver - 2003 Remaster","2003-01-01","N/A","Metal","N/A","N/A","Dio","N/A","N/A","N/A","N/A","19130","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Almost Easy","2007-10-14","N/A","Metal","N/A","N/A","Avenged Sevenfold","N/A","N/A","N/A","N/A","19346","N/A","N/A","N/A","N/A","28066847.514999997","N/A","N/A","N/A","29689317","182152583","N/A","N/A","N/A","4463087","66283088","N/A","N/A","N/A","4356","N/A","N/A","N/A","N/A","207337","922828","N/A","N/A","N/A","0","210076"
"By a Monster’s Hand","2025-03-06","N/A","Metal","N/A","N/A","Volbeat","N/A","N/A","N/A","N/A","20109","N/A","N/A","N/A","N/A","27174974.619999997","N/A","N/A","N/A","20471785","25816694","N/A","N/A","N/A","5591509","7103749","N/A","N/A","N/A","27494","N/A","N/A","N/A","N/A","14227","16324","N/A","N/A","N/A","0","20130"
"Still Counting","2008-01-01","N/A","Metal","N/A","N/A","Volbeat","N/A","N/A","N/A","N/A","20300","N/A","N/A","N/A","N/A","26954003.29","N/A","N/A","N/A","27309684","425606223","N/A","N/A","N/A","3155200","94171133","N/A","N/A","N/A","14418","N/A","N/A","N/A","N/A","62893","428619","N/A","N/A","N/A","N/A","N/A"
"Ride The Lightning (Remastered)","1984-07-27","N/A","Metal","N/A","N/A","Metallica","N/A","N/A","N/A","N/A","21084","N/A","N/A","N/A","N/A","26056446.5","N/A","N/A","N/A","34254693","181545758","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Creeping Death - Creeping Death EP Version / Remastered","1984-07-26","N/A","Metal","N/A","N/A","Metallica","N/A","N/A","N/A","N/A","21117","N/A","N/A","N/A","N/A","26004480.699999996","N/A","N/A","N/A","28845578","172167105","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","12551","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Harvester of Sorrow - Remastered","1988-08-25","N/A","Metal","N/A","N/A","Metallica","N/A","N/A","N/A","N/A","21213","N/A","N/A","N/A","N/A","25924852.200000003","N/A","N/A","N/A","16955643","114480350","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","604","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"For Evigt","2016-06-03","N/A","Metal","N/A","N/A","Volbeat, Johan Olsen","N/A","N/A","N/A","N/A","21821","N/A","N/A","N/A","N/A","25285883.729999997","N/A","N/A","N/A","22395760","238747900","N/A","N/A","N/A","5385022","88842590","N/A","N/A","N/A","13189","N/A","N/A","N/A","N/A","20976","134962","N/A","N/A","N/A","N/A","N/A"
"Aces High - 2015 Remaster","1984-01-01","N/A","Metal","N/A","N/A","Iron Maiden","N/A","N/A","N/A","N/A","22752","N/A","N/A","N/A","N/A","24355532.619999997","N/A","N/A","N/A","19136230","149585257","N/A","N/A","N/A","4800169","68435011","N/A","N/A","N/A","19226","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
