"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"Man I Need","2025-08-15","N/A","Pop","N/A","N/A","Olivia Dean","N/A","N/A","N/A","N/A","19","N/A","N/A","N/A","N/A","994155827.6800001","N/A","N/A","N/A","877861345","883776624","N/A","N/A","N/A","16075614","17662637","N/A","N/A","N/A","835906","N/A","N/A","N/A","N/A","632095","3320551","N/A","N/A","N/A","N/A","N/A"
"Messy","2024-05-30","N/A","Pop","N/A","N/A","Lola Young","N/A","N/A","N/A","N/A","24","N/A","N/A","N/A","N/A","934980512.3300002","N/A","N/A","N/A","640436413","1109526082","N/A","N/A","N/A","107269573","175586209","N/A","N/A","N/A","1273288","N/A","N/A","N/A","N/A","2363438","4241022","N/A","N/A","N/A","1625508","6504625"
"Gabriela","2025-06-20","N/A","Pop","N/A","N/A","KATSEYE","N/A","N/A","N/A","N/A","27","N/A","N/A","N/A","N/A","897917981.2650001","N/A","N/A","N/A","702502777","709479378","N/A","N/A","N/A","258193389","413170067","N/A","N/A","N/A","470743","N/A","N/A","N/A","N/A","1854990","1895476","N/A","N/A","N/A","N/A","N/A"
"One Of The Girls (with JENNIE, Lily Rose Depp)","2023-06-23","N/A","Pop","N/A","N/A","The Weeknd, JENNIE (제니), Lily-Rose Depp","N/A","N/A","N/A","N/A","36","N/A","N/A","N/A","N/A","792250003.01","N/A","N/A","N/A","785754837","2524224136","N/A","N/A","N/A","345775416","1073529666","N/A","N/A","N/A","50072","N/A","N/A","N/A","N/A","3188124","13968325","N/A","N/A","N/A","N/A","N/A"
"Payphone","2012-01-01","N/A","Pop","N/A","N/A","Maroon 5, Wiz Khalifa","N/A","N/A","N/A","N/A","37","N/A","N/A","N/A","N/A","773677131.7549999","N/A","N/A","N/A","436882841","2595283924","N/A","N/A","N/A","156498098","1785135277","N/A","N/A","N/A","130535","N/A","N/A","N/A","N/A","2056482","24223872","N/A","N/A","N/A","N/A","N/A"
"Manchild","2025-06-05","N/A","Pop","N/A","N/A","Sabrina Carpenter","N/A","N/A","N/A","N/A","40","N/A","N/A","N/A","N/A","767220669.16","N/A","N/A","N/A","774366672","790284532","N/A","N/A","N/A","168012348","181748640","N/A","N/A","N/A","19393","N/A","N/A","N/A","N/A","1365273","1483942","N/A","N/A","N/A","N/A","N/A"
"Sapphire","2025-06-05","N/A","Pop","N/A","N/A","Ed Sheeran","N/A","N/A","N/A","N/A","42","N/A","N/A","N/A","N/A","749486526.575","N/A","N/A","N/A","328374163","333426961","N/A","N/A","N/A","374877829","383259895","N/A","N/A","N/A","675280","N/A","N/A","N/A","N/A","50540","51959","N/A","N/A","N/A","N/A","N/A"
"Let Me Love You","2016-08-05","N/A","Pop","N/A","N/A","DJ Snake, Justin Bieber","N/A","N/A","N/A","N/A","43","N/A","N/A","N/A","N/A","743573809.23","N/A","N/A","N/A","485648119","2934028665","N/A","N/A","N/A","496802705","4046158125","N/A","N/A","N/A","118448","N/A","N/A","N/A","N/A","331512","2763732","N/A","N/A","N/A","130314","16724017"
"Timeless (with Playboi Carti)","2024-09-27","N/A","Pop","N/A","N/A","The Weeknd, Playboi Carti","N/A","N/A","N/A","N/A","44","N/A","N/A","N/A","N/A","743309695.855","N/A","N/A","N/A","716860189","1437021956","N/A","N/A","N/A","317700753","480636206","N/A","N/A","N/A","106861","N/A","N/A","N/A","N/A","7680668","17179403","N/A","N/A","N/A","N/A","N/A"
"Billie Jean","1982-11-30","N/A","Pop","N/A","N/A","Michael Jackson","N/A","N/A","N/A","N/A","46","N/A","N/A","N/A","N/A","740785481.4000001","N/A","N/A","N/A","474422887","2576602963","N/A","N/A","N/A","247817735","2188881651","N/A","N/A","N/A","564650","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","91658","8605200"
"I Gotta Feeling","2009-01-01","N/A","Pop","N/A","N/A","Black Eyed Peas","N/A","N/A","N/A","N/A","47","N/A","N/A","N/A","N/A","740732560.7750001","N/A","N/A","N/A","352044837","2041773785","N/A","N/A","N/A","209860403","1450539570","N/A","N/A","N/A","336076","N/A","N/A","N/A","N/A","663064","2403506","N/A","N/A","N/A","N/A","N/A"
"Abracadabra","2025-02-03","N/A","Pop","N/A","N/A","Lady Gaga","N/A","N/A","N/A","N/A","48","N/A","N/A","N/A","N/A","738857404.96","N/A","N/A","N/A","505968628","745707786","N/A","N/A","N/A","193081307","284803360","N/A","N/A","N/A","826717","N/A","N/A","N/A","N/A","366171","521050","N/A","N/A","N/A","N/A","N/A"
"Don't Stop The Music","2007-01-01","N/A","Pop","N/A","N/A","Rihanna","N/A","N/A","N/A","N/A","51","N/A","N/A","N/A","N/A","725948611.31","N/A","N/A","N/A","390572077","1606922886","N/A","N/A","N/A","136976559","1235952478","N/A","N/A","N/A","205836","N/A","N/A","N/A","N/A","872055","2680638","N/A","N/A","N/A","115129","7119520"
"WHERE IS MY HUSBAND!","2025-09-19","N/A","Pop","N/A","N/A","Raye","N/A","N/A","N/A","N/A","57","N/A","N/A","N/A","N/A","707285486.5300001","N/A","N/A","N/A","598827021","605931299","N/A","N/A","N/A","19445548","22406347","N/A","N/A","N/A","584958","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DAISIES","2025-07-11","N/A","Pop","N/A","N/A","Justin Bieber","N/A","N/A","N/A","N/A","58","N/A","N/A","N/A","N/A","706153593.0349998","N/A","N/A","N/A","601449684","616701870","N/A","N/A","N/A","100570223","109571380","N/A","N/A","N/A","668182","N/A","N/A","N/A","N/A","1461342","1518611","N/A","N/A","N/A","N/A","N/A"
"Someone You Loved","2018-11-08","N/A","Pop","N/A","N/A","Lewis Capaldi","N/A","N/A","N/A","N/A","59","N/A","N/A","N/A","N/A","701104071.025","N/A","N/A","N/A","408672806","4259519618","N/A","N/A","N/A","328635319","3002217220","N/A","N/A","N/A","350798","N/A","N/A","N/A","N/A","5606","40568","N/A","N/A","N/A","N/A","N/A"
"Feather","2023-03-17","N/A","Pop","N/A","N/A","Sabrina Carpenter","N/A","N/A","N/A","N/A","62","N/A","N/A","N/A","N/A","675064277.51","N/A","N/A","N/A","222823173","1081907249","N/A","N/A","N/A","51670309","223312265","N/A","N/A","N/A","1549856","N/A","N/A","N/A","N/A","526798","3167105","N/A","N/A","N/A","41688","1901391"
"Azizam","2025-04-03","N/A","Pop","N/A","N/A","Ed Sheeran","N/A","N/A","N/A","N/A","63","N/A","N/A","N/A","N/A","674161757.92","N/A","N/A","N/A","351108521","409110536","N/A","N/A","N/A","132556989","145586520","N/A","N/A","N/A","1205232","N/A","N/A","N/A","N/A","1406690","1448976","N/A","N/A","N/A","N/A","N/A"
"As It Was","2022-03-31","N/A","Pop","N/A","N/A","Harry Styles","N/A","N/A","N/A","N/A","65","N/A","N/A","N/A","N/A","669627321.27","N/A","N/A","N/A","489687862","4305928800","N/A","N/A","N/A","155993446","1267104944","N/A","N/A","N/A","521520","N/A","N/A","N/A","N/A","264935","2023034","N/A","N/A","N/A","137735","16443416"
"La grădiniță - Cântece copii Văcuța Dașa","2020-04-10","N/A","Pop","N/A","N/A","TraLaLa - Cantece pentru copii","N/A","N/A","N/A","N/A","67","N/A","N/A","N/A","N/A","664053427.26","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","605320506","624915142","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Opalite","2025-10-02","N/A","Pop","N/A","N/A","Taylor Swift","N/A","N/A","N/A","N/A","69","N/A","N/A","N/A","N/A","660548450.4950001","N/A","N/A","N/A","501595278","617869745","N/A","N/A","N/A","83601493","101109821","N/A","N/A","N/A","493892","N/A","N/A","N/A","N/A","320564","396205","N/A","N/A","N/A","N/A","N/A"
"Mystical Magical","2025-04-24","N/A","Pop","N/A","N/A","Benson Boone","N/A","N/A","N/A","N/A","71","N/A","N/A","N/A","N/A","651397940.825","N/A","N/A","N/A","481840674","486949668","N/A","N/A","N/A","67918797","73180618","N/A","N/A","N/A","798033","N/A","N/A","N/A","N/A","1394057","1410343","N/A","N/A","N/A","N/A","N/A"
"Running Up That Hill (A Deal With God)","1985-01-01","N/A","Pop","N/A","N/A","Kate Bush","N/A","N/A","N/A","N/A","76","N/A","N/A","N/A","N/A","642302626.645","N/A","N/A","N/A","315431144","1680067884","N/A","N/A","N/A","82647577","399945443","N/A","N/A","N/A","191635","N/A","N/A","N/A","N/A","3335251","12884568","N/A","N/A","N/A","N/A","N/A"
"Poker Face","2008-01-01","N/A","Pop","N/A","N/A","Lady Gaga","N/A","N/A","N/A","N/A","79","N/A","N/A","N/A","N/A","632296157.845","N/A","N/A","N/A","466692234","2081929710","N/A","N/A","N/A","230432400","1858504929","N/A","N/A","N/A","308216","N/A","N/A","N/A","N/A","659177","2684313","N/A","N/A","N/A","N/A","N/A"
"Save Your Tears","2020-03-20","N/A","Pop","N/A","N/A","The Weeknd","N/A","N/A","N/A","N/A","81","N/A","N/A","N/A","N/A","628007600.7149999","N/A","N/A","N/A","351127506","2657284486","N/A","N/A","N/A","387720592","3102159171","N/A","N/A","N/A","571480","N/A","N/A","N/A","N/A","2201673","26427515","N/A","N/A","N/A","66812","16968559"
"Flowers","2023-01-13","N/A","Pop","N/A","N/A","Miley Cyrus","N/A","N/A","N/A","N/A","82","N/A","N/A","N/A","N/A","624838925.88","N/A","N/A","N/A","327461861","2810471199","N/A","N/A","N/A","210532941","1416971771","N/A","N/A","N/A","681139","N/A","N/A","N/A","N/A","28356","931420","N/A","N/A","N/A","125752","13353999"
"So Easy (To Fall In Love)","2025-09-26","N/A","Pop","N/A","N/A","Olivia Dean","N/A","N/A","N/A","N/A","84","N/A","N/A","N/A","N/A","620343084.97","N/A","N/A","N/A","564601673","591890827","N/A","N/A","N/A","67084814","68613478","N/A","N/A","N/A","220193","N/A","N/A","N/A","N/A","312349","980747","N/A","N/A","N/A","N/A","N/A"
"Closer","2016-07-29","N/A","Electronic","N/A","N/A","The Chainsmokers, Halsey","N/A","N/A","N/A","N/A","85","N/A","N/A","N/A","N/A","616312955.8249999","N/A","N/A","N/A","435511020","3642600638","N/A","N/A","N/A","235259939","5112359395","N/A","N/A","N/A","305410","N/A","N/A","N/A","N/A","325594","5768446","N/A","N/A","N/A","61065","16794865"
"São Paulo (feat. Anitta)","2024-10-31","N/A","Pop","N/A","N/A","The Weeknd, Anitta","N/A","N/A","N/A","N/A","87","N/A","N/A","N/A","N/A","613804992.7750001","N/A","N/A","N/A","352368983","627524659","N/A","N/A","N/A","166368063","283994010","N/A","N/A","N/A","52262","N/A","N/A","N/A","N/A","3067932","5590765","N/A","N/A","N/A","N/A","N/A"
"Bad Dreams","2024-09-13","N/A","Pop","N/A","N/A","Teddy Swims","N/A","N/A","N/A","N/A","92","N/A","N/A","N/A","N/A","603711230.4","N/A","N/A","N/A","453161342","765030506","N/A","N/A","N/A","131100487","234961672","N/A","N/A","N/A","540909","N/A","N/A","N/A","N/A","1473219","2433324","N/A","N/A","N/A","N/A","N/A"
"See You Again (feat. Charlie Puth)","2015-01-01","N/A","Pop","N/A","N/A","Wiz Khalifa, Charlie Puth","N/A","N/A","N/A","N/A","94","N/A","N/A","N/A","N/A","600279967.535","N/A","N/A","N/A","258977076","2357326180","N/A","N/A","N/A","451728460","7803745169","N/A","N/A","N/A","235430","N/A","N/A","N/A","N/A","184685","1783163","N/A","N/A","N/A","N/A","N/A"
"What Is Love - 7" Mix","1992-01-18","N/A","Pop","N/A","N/A","Haddaway","N/A","N/A","N/A","N/A","95","N/A","N/A","N/A","N/A","598230729.405","N/A","N/A","N/A","10428414","56307231","N/A","N/A","N/A","174117678","1232388459","N/A","N/A","N/A","447887","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"lovely","2017-08-11","N/A","Pop","N/A","N/A","Billie Eilish, Khalid","N/A","N/A","N/A","N/A","97","N/A","N/A","N/A","N/A","597694251.4499999","N/A","N/A","N/A","434992776","3687682591","N/A","N/A","N/A","286292256","3186263507","N/A","N/A","N/A","38889","N/A","N/A","N/A","N/A","2051050","77535907","N/A","N/A","N/A","102805","14432786"
"We Don't Talk Anymore (feat. Selena Gomez)","2015-11-05","N/A","Pop","N/A","N/A","Charlie Puth, Selena Gomez","N/A","N/A","N/A","N/A","104","N/A","N/A","N/A","N/A","589094554.435","N/A","N/A","N/A","361152065","2512918023","N/A","N/A","N/A","326688586","4623079170","N/A","N/A","N/A","127760","N/A","N/A","N/A","N/A","487919","2404915","N/A","N/A","N/A","N/A","N/A"
"Locked out of Heaven","2012-10-02","N/A","Pop","N/A","N/A","Bruno Mars","N/A","N/A","N/A","N/A","109","N/A","N/A","N/A","N/A","577991183.645","N/A","N/A","N/A","533408268","3114626438","N/A","N/A","N/A","188026656","1883590731","N/A","N/A","N/A","246379","N/A","N/A","N/A","N/A","528906","2101670","N/A","N/A","N/A","N/A","N/A"
"Starboy","2016-11-24","N/A","Pop","N/A","N/A","The Weeknd, Daft Punk","N/A","N/A","N/A","N/A","111","N/A","N/A","N/A","N/A","576186389.8449999","N/A","N/A","N/A","607316032","4425646519","N/A","N/A","N/A","54459828","543329593","N/A","N/A","N/A","225245","N/A","N/A","N/A","N/A","3340577","30335031","N/A","N/A","N/A","90985","16631681"
"Stargazing","2024-05-10","N/A","Pop","N/A","N/A","Myles Smith","N/A","N/A","N/A","N/A","114","N/A","N/A","N/A","N/A","563988223.505","N/A","N/A","N/A","371011934","1083723638","N/A","N/A","N/A","88258379","177219125","N/A","N/A","N/A","783986","N/A","N/A","N/A","N/A","3131131","7891037","N/A","N/A","N/A","N/A","N/A"
"Sorry","2015-11-13","N/A","Pop","N/A","N/A","Justin Bieber","N/A","N/A","N/A","N/A","116","N/A","N/A","N/A","N/A","561637673.77","N/A","N/A","N/A","410713026","2795344105","N/A","N/A","N/A","284083997","5087507735","N/A","N/A","N/A","239056","N/A","N/A","N/A","N/A","335716","1005008","N/A","N/A","N/A","N/A","N/A"
"Shape of You","2013-01-01","N/A","Pop","N/A","N/A","Ed Sheeran","N/A","N/A","N/A","N/A","118","N/A","N/A","N/A","N/A","559319155.365","N/A","N/A","N/A","144959255","4821391346","N/A","N/A","N/A","535635125","9498381631","N/A","N/A","N/A","642196","N/A","N/A","N/A","N/A","2593206","82703600","N/A","N/A","N/A","N/A","N/A"
"Counting Stars","2013-01-01","N/A","Pop","N/A","N/A","OneRepublic","N/A","N/A","N/A","N/A","125","N/A","N/A","N/A","N/A","546890108.3199999","N/A","N/A","N/A","286514814","3385159822","N/A","N/A","N/A","258925259","4829635406","N/A","N/A","N/A","304127","N/A","N/A","N/A","N/A","426523","2543827","N/A","N/A","N/A","N/A","N/A"
"That's What I Like","2016-11-17","N/A","Pop","N/A","N/A","Bruno Mars","N/A","N/A","N/A","N/A","126","N/A","N/A","N/A","N/A","546539544.895","N/A","N/A","N/A","518915946","3096540366","N/A","N/A","N/A","216073793","3147670502","N/A","N/A","N/A","140636","N/A","N/A","N/A","N/A","1147715","5443217","N/A","N/A","N/A","55620","10258833"
"Meet Me Halfway","2009-01-01","N/A","Pop","N/A","N/A","Black Eyed Peas","N/A","N/A","N/A","N/A","127","N/A","N/A","N/A","N/A","546339879.6149999","N/A","N/A","N/A","287745306","1054806533","N/A","N/A","N/A","144617493","895470026","N/A","N/A","N/A","80612","N/A","N/A","N/A","N/A","2518697","15229522","N/A","N/A","N/A","75573","6885689"
"She Will Be Loved - Radio Mix","2002-01-01","N/A","Pop","N/A","N/A","Maroon 5","N/A","N/A","N/A","N/A","128","N/A","N/A","N/A","N/A","546305076.1200001","N/A","N/A","N/A","335236977","2005018093","N/A","N/A","N/A","100306997","1145365137","N/A","N/A","N/A","3757","N/A","N/A","N/A","N/A","202514","1540744","N/A","N/A","N/A","0","330"
"Summertime Sadness","2011-01-01","N/A","Pop","N/A","N/A","Lana Del Rey","N/A","N/A","N/A","N/A","129","N/A","N/A","N/A","N/A","544565223.75","N/A","N/A","N/A","430079189","2248411604","N/A","N/A","N/A","303490475","1819433963","N/A","N/A","N/A","165071","N/A","N/A","N/A","N/A","379268","2110402","N/A","N/A","N/A","N/A","N/A"
"Moves Like Jagger - Studio Recording From The Voice Performance","2010-01-01","N/A","Pop","N/A","N/A","Maroon 5, Christina Aguilera","N/A","N/A","N/A","N/A","130","N/A","N/A","N/A","N/A","543814478.5949999","N/A","N/A","N/A","339098689","2084525354","N/A","N/A","N/A","67160485","1037780785","N/A","N/A","N/A","37713","N/A","N/A","N/A","N/A","1117496","13842185","N/A","N/A","N/A","N/A","N/A"
"Señorita","2019-06-19","N/A","Pop","N/A","N/A","Shawn Mendes, Camila Cabello","N/A","N/A","N/A","N/A","133","N/A","N/A","N/A","N/A","539064453.325","N/A","N/A","N/A","302697821","3270393277","N/A","N/A","N/A","339845254","4071348100","N/A","N/A","N/A","316011","N/A","N/A","N/A","N/A","651437","13291348","N/A","N/A","N/A","N/A","N/A"
"Perfect","2013-01-01","N/A","Pop","N/A","N/A","Ed Sheeran","N/A","N/A","N/A","N/A","134","N/A","N/A","N/A","N/A","538887997.56","N/A","N/A","N/A","135124326","3877750947","N/A","N/A","N/A","477198564","7274736798","N/A","N/A","N/A","391997","N/A","N/A","N/A","N/A","257939","3715800","N/A","N/A","N/A","N/A","N/A"
"Sign of the Times","2017-04-07","N/A","Pop","N/A","N/A","Harry Styles","N/A","N/A","N/A","N/A","135","N/A","N/A","N/A","N/A","536710415.725","N/A","N/A","N/A","338220731","2078770291","N/A","N/A","N/A","274253945","2131928275","N/A","N/A","N/A","157801","N/A","N/A","N/A","N/A","238640","1705147","N/A","N/A","N/A","169983","19653866"
"Taste","2024-08-23","N/A","Pop","N/A","N/A","Sabrina Carpenter","N/A","N/A","N/A","N/A","136","N/A","N/A","N/A","N/A","533248924.19499993","N/A","N/A","N/A","485546261","1412813879","N/A","N/A","N/A","90432399","290845252","N/A","N/A","N/A","340977","N/A","N/A","N/A","N/A","1193144","3245327","N/A","N/A","N/A","108204","1631729"
"greedy","2023-09-13","N/A","Pop","N/A","N/A","Tate McRae","N/A","N/A","N/A","N/A","138","N/A","N/A","N/A","N/A","531105102.395","N/A","N/A","N/A","481059501","2192135505","N/A","N/A","N/A","66896410","313641615","N/A","N/A","N/A","388430","N/A","N/A","N/A","N/A","254721","1044202","N/A","N/A","N/A","N/A","N/A"
"Sorry I'm Here For Someone Else","2025-02-27","N/A","Pop","N/A","N/A","Benson Boone","N/A","N/A","N/A","N/A","139","N/A","N/A","N/A","N/A","529064477.12499994","N/A","N/A","N/A","337382980","377295239","N/A","N/A","N/A","22959394","26139508","N/A","N/A","N/A","903930","N/A","N/A","N/A","N/A","625819","656349","N/A","N/A","N/A","N/A","N/A"
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","2018-09-28","N/A","Pop","N/A","N/A","DJ Snake, Selena Gomez, Ozuna, Cardi B","N/A","N/A","N/A","N/A","142","N/A","N/A","N/A","N/A","524874324.53499985","N/A","N/A","N/A","130731832","1804045693","N/A","N/A","N/A","144862516","3407399986","N/A","N/A","N/A","105959","N/A","N/A","N/A","N/A","359459","72225579","N/A","N/A","N/A","N/A","N/A"
"I Feel It Coming","2016-11-24","N/A","Pop","N/A","N/A","The Weeknd, Daft Punk","N/A","N/A","N/A","N/A","143","N/A","N/A","N/A","N/A","524121921.02500004","N/A","N/A","N/A","239958920","2168957016","N/A","N/A","N/A","120996549","1565071867","N/A","N/A","N/A","222843","N/A","N/A","N/A","N/A","1120753","10050822","N/A","N/A","N/A","80333","18769098"
"The Dead Dance","2025-09-01","N/A","Pop","N/A","N/A","Lady Gaga","N/A","N/A","N/A","N/A","144","N/A","N/A","N/A","N/A","523682652.45","N/A","N/A","N/A","172744763","176593837","N/A","N/A","N/A","182189651","191961187","N/A","N/A","N/A","705345","N/A","N/A","N/A","N/A","302906","518779","N/A","N/A","N/A","N/A","N/A"
"Please Please Please","2024-06-06","N/A","Pop","N/A","N/A","Sabrina Carpenter","N/A","N/A","N/A","N/A","154","N/A","N/A","N/A","N/A","513417879.8299999","N/A","N/A","N/A","459987380","1800285350","N/A","N/A","N/A","116442992","411560758","N/A","N/A","N/A","268955","N/A","N/A","N/A","N/A","1126490","4433678","N/A","N/A","N/A","51255","2407426"
"Treat You Better","2017-04-20","N/A","Pop","N/A","N/A","Shawn Mendes","N/A","N/A","N/A","N/A","161","N/A","N/A","N/A","N/A","501993096.59000003","N/A","N/A","N/A","339812206","2789856471","N/A","N/A","N/A","246386666","3285212438","N/A","N/A","N/A","257859","N/A","N/A","N/A","N/A","219201","1973389","N/A","N/A","N/A","6877","10409982"
"Gnarly","2025-04-30","N/A","Pop","N/A","N/A","KATSEYE","N/A","N/A","N/A","N/A","162","N/A","N/A","N/A","N/A","501661402.18","N/A","N/A","N/A","463583347","470791497","N/A","N/A","N/A","300913554","475486465","N/A","N/A","N/A","10838","N/A","N/A","N/A","N/A","2371252","2388991","N/A","N/A","N/A","N/A","N/A"
"There's Nothing Holdin' Me Back","2017-04-20","N/A","Pop","N/A","N/A","Shawn Mendes","N/A","N/A","N/A","N/A","163","N/A","N/A","N/A","N/A","499999217.81500006","N/A","N/A","N/A","376617763","2737563510","N/A","N/A","N/A","252002246","2338801158","N/A","N/A","N/A","318063","N/A","N/A","N/A","N/A","215402","1787469","N/A","N/A","N/A","18598","15969293"
"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)","2011-06-08","N/A","Pop","N/A","N/A","Pitbull, Ne-Yo, Afrojack, Nayer","N/A","N/A","N/A","N/A","164","N/A","N/A","N/A","N/A","497458623.7550001","N/A","N/A","N/A","462294325","2006416891","N/A","N/A","N/A","106729075","1592272577","N/A","N/A","N/A","192089","N/A","N/A","N/A","N/A","792531","12967764","N/A","N/A","N/A","N/A","N/A"
"Despacito - Remix","2017-04-17","N/A","Pop","N/A","N/A","Luis Fonsi, Daddy Yankee, Justin Bieber","N/A","N/A","N/A","N/A","166","N/A","N/A","N/A","N/A","497155700.43999994","N/A","N/A","N/A","89477152","1875093817","N/A","N/A","N/A","388317978","12806445579","N/A","N/A","N/A","329753","N/A","N/A","N/A","N/A","517729","60473210","N/A","N/A","N/A","19683","8042336"
"All I Want for Christmas Is You","1994-10-28","N/A","Pop","N/A","N/A","Mariah Carey","N/A","N/A","N/A","N/A","170","N/A","N/A","N/A","N/A","494946848.82","N/A","N/A","N/A","339280365","2510998400","N/A","N/A","N/A","231800544","1376299383","N/A","N/A","N/A","215916","N/A","N/A","N/A","N/A","238849","1711958","N/A","N/A","N/A","1395","7363087"
